"Plot Title: 20449374_Conductivity_FactoryCAL"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
6850,01/20/19 02:31:30 AM,33041.7,28115.1,9.13,41115.1,,,,
6851,01/20/19 02:41:30 AM,33041.7,28106.8,9.13,41103.0,,,,
6852,01/20/19 02:51:30 AM,33041.7,28106.8,9.14,41091.8,,,,
6853,01/20/19 03:01:30 AM,33041.7,28098.5,9.13,41090.8,,,,
6854,01/20/19 03:11:30 AM,33041.7,28120.6,9.13,41123.2,,,,
6855,01/20/19 03:21:30 AM,33041.7,28151.2,9.14,41156.7,,,,
6856,01/20/19 03:31:30 AM,33041.7,28181.7,9.14,41201.3,,,,
6857,01/20/19 03:41:30 AM,33041.7,28204.0,9.15,41222.6,,,,
6858,01/20/19 03:51:30 AM,33041.7,28231.9,9.17,41240.9,,,,
6859,01/20/19 04:01:30 AM,33041.7,28262.6,9.18,41274.5,,,,
6860,01/20/19 04:11:30 AM,33041.7,28285.0,9.19,41296.0,,,,
6861,01/20/19 04:21:30 AM,33041.7,28276.6,9.19,41283.7,,,,
6862,01/20/19 04:31:30 AM,33041.7,28307.4,9.20,41317.5,,,,
6863,01/20/19 04:41:30 AM,33041.7,28307.4,9.20,41317.5,,,,
6864,01/20/19 04:51:30 AM,33041.7,28338.2,9.20,41362.4,,,,
6865,01/20/19 05:01:30 AM,33041.7,28343.9,9.20,41370.7,,,,
6866,01/20/19 05:11:30 AM,33041.7,28349.5,9.21,41367.6,,,,
6867,01/20/19 05:21:30 AM,33041.7,28374.8,9.20,41415.8,,,,
6868,01/20/19 05:31:30 AM,33041.7,28383.2,9.21,41416.8,,,,
6869,01/20/19 05:41:30 AM,33041.7,28366.3,9.21,41392.2,,,,
6870,01/20/19 05:51:30 AM,33041.7,28374.8,9.21,41404.6,,,,
6871,01/20/19 06:01:30 AM,33041.7,28366.3,9.21,41392.2,,,,
6872,01/20/19 06:11:30 AM,33041.7,28402.9,9.22,41434.3,,,,
6873,01/20/19 06:21:30 AM,33041.7,28402.9,9.22,41434.3,,,,
6874,01/20/19 06:31:30 AM,33041.7,28397.3,9.21,41437.4,,,,
6875,01/20/19 06:41:30 AM,33041.7,28366.3,9.21,41392.2,,,,
6876,01/20/19 06:51:30 AM,33041.7,28352.3,9.21,41371.7,,,,
6877,01/20/19 07:01:30 AM,33041.7,28329.8,9.21,41338.9,,,,
6878,01/20/19 07:11:30 AM,33041.7,28324.2,9.20,41342.0,,,,
6879,01/20/19 07:21:30 AM,33041.7,28307.4,9.21,41306.2,,,,
6880,01/20/19 07:31:30 AM,33041.7,28329.8,9.21,41338.9,,,,
6881,01/20/19 07:41:30 AM,33041.7,28332.6,9.21,41343.0,,,,
6882,01/20/19 07:51:30 AM,33041.7,28377.6,9.23,41386.1,,,,
6883,01/20/19 08:01:30 AM,33041.7,28397.3,9.23,41414.8,,,,
6884,01/20/19 08:11:30 AM,33041.7,28388.9,9.25,41380.1,,,,
6885,01/20/19 08:21:30 AM,33041.7,28374.8,9.25,41359.5,,,,
6886,01/20/19 08:31:30 AM,33041.7,28397.3,9.25,41392.3,,,,
6887,01/20/19 08:41:30 AM,33041.7,28383.2,9.23,41394.3,,,,
6888,01/20/19 08:51:30 AM,33041.7,28383.2,9.23,41394.3,,,,
6889,01/20/19 09:01:30 AM,33041.7,28388.9,9.23,41402.6,,,,
6890,01/20/19 09:11:30 AM,33041.7,28374.8,9.22,41393.3,,,,
6891,01/20/19 09:21:30 AM,33041.7,28357.9,9.22,41368.6,,,,
6892,01/20/19 09:31:30 AM,33041.7,28335.4,9.22,41335.8,,,,
6893,01/20/19 09:41:30 AM,33041.7,28374.8,9.22,41393.3,,,,
6894,01/20/19 09:51:30 AM,33041.7,28352.3,9.23,41349.2,,,,
6895,01/20/19 10:01:30 AM,33041.7,28343.9,9.23,41337.0,,,,
6896,01/20/19 10:11:30 AM,33041.7,28338.2,9.23,41328.6,,,,
6897,01/20/19 10:21:30 AM,33041.7,28332.6,9.22,41331.7,,,,
6898,01/20/19 10:31:30 AM,33041.7,28315.8,9.22,41307.2,,,,
6899,01/20/19 10:41:30 AM,33041.7,28248.6,9.20,41231.6,,,,
6900,01/20/19 10:51:30 AM,33041.7,28131.7,9.18,41083.4,,,,
6901,01/20/19 11:01:30 AM,33041.7,28109.6,9.17,41062.3,,,,
6902,01/20/19 11:11:30 AM,33041.7,28084.6,9.18,41014.6,,,,
6903,01/20/19 11:21:30 AM,33041.7,28109.6,9.17,41062.3,,,,
6904,01/20/19 11:31:30 AM,33041.7,28159.5,9.18,41124.0,,,,
6905,01/20/19 11:41:30 AM,33041.7,28190.1,9.20,41146.2,,,,
6906,01/20/19 11:51:30 AM,33041.7,28226.3,9.22,41176.7,,,,
6907,01/20/19 12:01:30 PM,33041.7,28293.4,9.25,41240.9,,,,
6908,01/20/19 12:11:30 PM,33041.7,28307.4,9.27,41238.8,,,,
6909,01/20/19 12:21:30 PM,33041.7,28360.7,9.27,41316.5,,,,
6910,01/20/19 12:31:30 PM,33041.7,28366.3,9.29,41302.2,,,,
6911,01/20/19 12:41:30 PM,33041.7,28400.1,9.29,41351.4,,,,
6912,01/20/19 12:51:30 PM,33041.7,28419.9,9.30,41369.0,,,,
6913,01/20/19 01:01:30 PM,33041.7,28434.0,9.32,41367.0,,,,
6914,01/20/19 01:11:30 PM,33041.7,28442.5,9.33,41368.1,,,,
6915,01/20/19 01:21:30 PM,33041.7,28473.6,9.32,41424.6,,,,
6916,01/20/19 01:31:30 PM,33041.7,28465.1,9.33,41401.0,,,,
6917,01/20/19 01:41:30 PM,33041.7,28496.2,9.34,41435.0,,,,
6918,01/20/19 01:51:30 PM,33041.7,28465.1,9.34,41389.8,,,,
6919,01/20/19 02:01:30 PM,33041.7,28487.7,9.35,41411.4,,,,
6920,01/20/19 02:11:30 PM,33041.7,28482.1,9.35,41403.2,,,,
6921,01/20/19 02:21:30 PM,33041.7,28510.4,9.34,41455.6,,,,
6922,01/20/19 02:31:30 PM,33041.7,28516.1,9.36,41441.4,,,,
6923,01/20/19 02:41:30 PM,33041.7,28538.8,9.36,41474.4,,,,
6924,01/20/19 02:51:30 PM,33041.7,28544.5,9.36,41482.7,,,,
6925,01/20/19 03:01:30 PM,33041.7,28587.2,9.37,41533.4,,,,
6926,01/20/19 03:11:30 PM,33041.7,28553.0,9.38,41472.5,,,,
6927,01/20/19 03:21:30 PM,33041.7,28607.1,9.38,41551.1,,,,
6928,01/20/19 03:31:30 PM,33041.7,28561.5,9.38,41484.8,,,,
6929,01/20/19 03:41:30 PM,33041.7,28567.2,9.38,41493.1,,,,
6930,01/20/19 03:51:30 PM,33041.7,28584.3,9.38,41518.0,,,,
6931,01/20/19 04:01:30 PM,33041.7,28592.9,9.38,41530.5,,,,
6932,01/20/19 04:11:30 PM,33041.7,28567.2,9.38,41493.1,,,,
6933,01/20/19 04:21:30 PM,33041.7,28592.9,9.38,41530.5,,,,
6934,01/20/19 04:31:30 PM,33041.7,28584.3,9.38,41518.0,,,,
6935,01/20/19 04:41:30 PM,33041.7,28592.9,9.38,41530.5,,,,
6936,01/20/19 04:51:30 PM,33041.7,28598.6,9.40,41516.2,,,,
6937,01/20/19 05:01:30 PM,33041.7,28630.0,9.40,41561.8,,,,
6938,01/20/19 05:11:30 PM,33041.7,28607.1,9.40,41528.5,,,,
6939,01/20/19 05:21:30 PM,33041.7,28621.4,9.41,41538.0,,,,
6940,01/20/19 05:31:30 PM,33041.7,28624.3,9.40,41553.5,,,,
6941,01/20/19 05:41:30 PM,33041.7,28598.6,9.40,41516.2,,,,
6942,01/20/19 05:51:30 PM,33041.7,28592.9,9.38,41530.5,,,,
6943,01/20/19 06:01:30 PM,33041.7,28598.6,9.38,41538.7,,,,
6944,01/20/19 06:11:30 PM,33041.7,28553.0,9.37,41483.8,,,,
6945,01/20/19 06:21:30 PM,33041.7,28578.6,9.36,41532.2,,,,
6946,01/20/19 06:31:30 PM,33041.7,28561.5,9.37,41496.1,,,,
6947,01/20/19 06:41:30 PM,33041.7,28538.8,9.36,41474.4,,,,
6948,01/20/19 06:51:30 PM,33041.7,28541.6,9.35,41489.7,,,,
6949,01/20/19 07:01:30 PM,33041.7,28530.3,9.35,41473.3,,,,
6950,01/20/19 07:11:30 PM,33041.7,28516.1,9.34,41463.9,,,,
6951,01/20/19 07:21:30 PM,33041.7,28524.6,9.34,41476.3,,,,
6952,01/20/19 07:31:30 PM,33041.7,28507.6,9.33,41462.8,,,,
6953,01/20/19 07:41:30 PM,33041.7,28501.9,9.32,41465.8,,,,
6954,01/20/19 07:51:30 PM,33041.7,28484.9,9.32,41441.1,,,,
6955,01/20/19 08:01:30 PM,33041.7,28462.2,9.32,41408.0,,,,
6956,01/20/19 08:11:30 PM,33041.7,28448.1,9.30,41410.0,,,,
6957,01/20/19 08:21:30 PM,33041.7,28479.2,9.29,41466.6,,,,
6958,01/20/19 08:31:30 PM,33041.7,28453.8,9.29,41429.6,,,,
6959,01/20/19 08:41:30 PM,33041.7,28431.2,9.28,41407.9,,,,
6960,01/20/19 08:51:30 PM,33041.7,28439.6,9.28,41420.2,,,,
6961,01/20/19 09:01:30 PM,33041.7,28425.5,9.27,41410.9,,,,
6962,01/20/19 09:11:30 PM,33041.7,28380.4,9.26,41356.4,,,,
6963,01/20/19 09:21:30 PM,33041.7,28290.6,9.22,41270.5,,,,
6964,01/20/19 09:31:30 PM,33041.7,28170.6,9.18,41140.2,,,,
6965,01/20/19 09:41:30 PM,33041.7,28040.5,9.14,40994.8,,,,
6966,01/20/19 09:51:30 PM,33041.7,27925.0,9.10,40870.5,,,,
6967,01/20/19 10:01:30 PM,32883.6,27824.0,9.06,40767.2,,,,
6968,01/20/19 10:11:30 PM,32738.7,27715.5,9.04,40630.4,,,,
6969,01/20/19 10:21:30 PM,32538.6,27597.0,8.99,40512.0,,,,
6970,01/20/19 10:31:30 PM,32439.2,27556.7,8.97,40475.0,,,,
6971,01/20/19 10:41:30 PM,32337.7,27532.7,8.96,40450.8,,,,
6972,01/20/19 10:51:30 PM,32388.4,27519.3,8.95,40442.1,,,,
6973,01/20/19 11:01:30 PM,32436.8,27540.7,8.95,40473.6,,,,
6974,01/20/19 11:11:30 PM,32533.8,27597.0,8.96,40545.2,,,,
6975,01/20/19 11:21:30 PM,32584.8,27623.8,8.97,40573.5,,,,
6976,01/20/19 11:31:30 PM,32638.5,27637.3,8.97,40593.3,,,,
6977,01/20/19 11:41:30 PM,32733.8,27715.5,8.98,40697.1,,,,
6978,01/20/19 11:51:30 PM,32839.3,27775.1,8.98,40784.6,,,,
6979,01/21/19 12:01:30 AM,32888.5,27766.9,8.98,40772.5,,,,
6980,01/21/19 12:11:30 AM,32935.3,27824.0,8.99,40845.2,,,,
6981,01/21/19 12:21:30 AM,33041.7,27873.1,9.01,40894.9,,,,
6982,01/21/19 12:31:30 AM,33039.2,27941.5,9.01,40995.3,,,,
6983,01/21/19 12:41:30 AM,33041.7,27960.7,9.02,41012.3,,,,
6984,01/21/19 12:51:30 AM,33041.7,28026.7,9.03,41097.8,,,,
6985,01/21/19 01:01:30 AM,33041.7,28062.5,9.04,41139.1,,,,
6986,01/21/19 01:11:30 AM,33041.7,28115.1,9.06,41193.7,,,,
6987,01/21/19 01:21:30 AM,33041.7,28137.3,9.07,41215.0,,,,
6988,01/21/19 01:31:30 AM,33041.7,28129.0,9.07,41202.8,,,,
6989,01/21/19 01:41:30 AM,33041.7,28115.1,9.07,41182.5,,,,
6990,01/21/19 01:51:30 AM,33041.7,28098.5,9.06,41169.4,,,,
6991,01/21/19 02:01:30 AM,33041.7,28109.6,9.07,41174.4,,,,
6992,01/21/19 02:11:30 AM,33041.7,28084.6,9.09,41115.3,,,,
6993,01/21/19 02:21:30 AM,33041.7,28112.3,9.10,41144.7,,,,
6994,01/21/19 02:31:30 AM,33041.7,28145.6,9.11,41182.2,,,,
6995,01/21/19 02:41:30 AM,33041.7,28156.7,9.12,41187.2,,,,
6996,01/21/19 02:51:30 AM,33041.7,28209.6,9.15,41230.8,,,,
6997,01/21/19 03:01:30 AM,33041.7,28262.6,9.18,41274.5,,,,
6998,01/21/19 03:11:30 AM,33041.7,28315.8,9.19,41341.0,,,,
6999,01/21/19 03:21:30 AM,33041.7,28343.9,9.20,41370.7,,,,
7000,01/21/19 03:31:30 AM,33041.7,28366.3,9.21,41392.2,,,,
7001,01/21/19 03:41:30 AM,33041.7,28394.5,9.23,41410.8,,,,
7002,01/21/19 03:51:30 AM,33041.7,28411.4,9.25,41412.9,,,,
7003,01/21/19 04:01:30 AM,33041.7,28465.1,9.26,41479.8,,,,
7004,01/21/19 04:11:30 AM,33041.7,28470.7,9.27,41476.7,,,,
7005,01/21/19 04:21:30 AM,33041.7,28518.9,9.29,41524.4,,,,
7006,01/21/19 04:31:30 AM,33041.7,28553.0,9.32,41540.1,,,,
7007,01/21/19 04:41:30 AM,33041.7,28584.3,9.32,41585.7,,,,
7008,01/21/19 04:51:30 AM,33041.7,28607.1,9.34,41596.2,,,,
7009,01/21/19 05:01:30 AM,33041.7,28615.7,9.34,41608.7,,,,
7010,01/21/19 05:11:30 AM,33041.7,28638.5,9.35,41630.6,,,,
7011,01/21/19 05:21:30 AM,33041.7,28644.3,9.35,41639.0,,,,
7012,01/21/19 05:31:30 AM,33041.7,28652.8,9.36,41640.1,,,,
7013,01/21/19 05:41:30 AM,33041.7,28661.4,9.36,41652.6,,,,
7014,01/21/19 05:51:30 AM,33041.7,28667.2,9.37,41649.7,,,,
7015,01/21/19 06:01:30 AM,33041.7,28692.9,9.37,41687.0,,,,
7016,01/21/19 06:11:30 AM,33041.7,28692.9,9.36,41698.3,,,,
7017,01/21/19 06:21:30 AM,33041.7,28670.0,9.36,41665.1,,,,
7018,01/21/19 06:31:30 AM,33041.7,28684.3,9.36,41685.8,,,,
7019,01/21/19 06:41:30 AM,33041.7,28684.3,9.36,41685.8,,,,
7020,01/21/19 06:51:30 AM,33041.7,28684.3,9.35,41697.2,,,,
7021,01/21/19 07:01:30 AM,33041.7,28652.8,9.35,41651.4,,,,
7022,01/21/19 07:11:30 AM,33041.7,28692.9,9.36,41698.3,,,,
7023,01/21/19 07:21:30 AM,33041.7,28652.8,9.35,41651.4,,,,
7024,01/21/19 07:31:30 AM,33041.7,28652.8,9.34,41662.7,,,,
7025,01/21/19 07:41:30 AM,33041.7,28635.7,9.34,41637.8,,,,
7026,01/21/19 07:51:30 AM,33041.7,28644.3,9.34,41650.3,,,,
7027,01/21/19 08:01:30 AM,33041.7,28644.3,9.34,41650.3,,,,
7028,01/21/19 08:11:30 AM,33041.7,28667.2,9.35,41672.3,,,,
7029,01/21/19 08:21:30 AM,33041.7,28638.5,9.35,41630.6,,,,
7030,01/21/19 08:31:30 AM,33041.7,28670.0,9.35,41676.4,,,,
7031,01/21/19 08:41:30 AM,33041.7,28644.3,9.35,41639.0,,,,
7032,01/21/19 08:51:30 AM,33041.7,28647.1,9.34,41654.4,,,,
7033,01/21/19 09:01:30 AM,33041.7,28638.5,9.35,41630.6,,,,
7034,01/21/19 09:11:30 AM,33041.7,28661.4,9.35,41663.9,,,,
7035,01/21/19 09:21:30 AM,33041.7,28667.2,9.35,41672.3,,,,
7036,01/21/19 09:31:30 AM,33041.7,28661.4,9.36,41652.6,,,,
7037,01/21/19 09:41:30 AM,33041.7,28644.3,9.36,41627.7,,,,
7038,01/21/19 09:51:30 AM,33041.7,28692.9,9.37,41687.0,,,,
7039,01/21/19 10:01:30 AM,33041.7,28675.7,9.37,41662.0,,,,
7040,01/21/19 10:11:30 AM,33041.7,28690.1,9.37,41682.9,,,,
7041,01/21/19 10:21:30 AM,33041.7,28707.3,9.38,41696.6,,,,
7042,01/21/19 10:31:30 AM,33041.7,28698.7,9.38,41684.1,,,,
7043,01/21/19 10:41:30 AM,33041.7,28730.3,9.40,41707.4,,,,
7044,01/21/19 10:51:30 AM,33041.7,28738.9,9.40,41719.9,,,,
7045,01/21/19 11:01:30 AM,33041.7,28724.5,9.41,41687.7,,,,
7046,01/21/19 11:11:30 AM,33041.7,28727.4,9.42,41680.6,,,,
7047,01/21/19 11:21:30 AM,33041.7,28730.3,9.42,41684.8,,,,
7048,01/21/19 11:31:30 AM,33041.7,28713.0,9.43,41648.4,,,,
7049,01/21/19 11:41:30 AM,33041.7,28744.6,9.44,41682.9,,,,
7050,01/21/19 11:51:30 AM,33041.7,28776.3,9.44,41728.9,,,,
7051,01/21/19 12:01:30 PM,33041.7,28776.3,9.44,41728.9,,,,
7052,01/21/19 12:11:30 PM,33041.7,28799.4,9.45,41751.0,,,,
7053,01/21/19 12:21:30 PM,33041.7,28790.7,9.46,41727.1,,,,
7054,01/21/19 12:31:30 PM,33041.7,28773.4,9.48,41679.5,,,,
7055,01/21/19 12:41:30 PM,33041.7,28704.4,9.45,41613.3,,,,
7056,01/21/19 12:51:30 PM,33041.7,28598.6,9.44,41471.2,,,,
7057,01/21/19 01:01:30 PM,33041.7,28547.3,9.42,41419.2,,,,
7058,01/21/19 01:11:30 PM,33041.7,28476.4,9.41,41327.6,,,,
7059,01/21/19 01:21:30 PM,33041.7,28448.1,9.40,41297.7,,,,
7060,01/21/19 01:31:30 PM,33041.7,28414.2,9.38,41270.9,,,,
7061,01/21/19 01:41:30 PM,33041.7,28417.0,9.38,41275.0,,,,
7062,01/21/19 01:51:30 PM,33041.7,28434.0,9.40,41277.2,,,,
7063,01/21/19 02:01:30 PM,33041.7,28431.2,9.41,41262.0,,,,
7064,01/21/19 02:11:30 PM,33041.7,28453.8,9.41,41294.8,,,,
7065,01/21/19 02:21:30 PM,33041.7,28493.4,9.43,41329.8,,,,
7066,01/21/19 02:31:30 PM,33041.7,28530.3,9.44,41372.1,,,,
7067,01/21/19 02:41:30 PM,33041.7,28513.2,9.44,41347.3,,,,
7068,01/21/19 02:51:30 PM,33041.7,28558.7,9.46,41390.9,,,,
7069,01/21/19 03:01:30 PM,33041.7,28590.0,9.46,41436.2,,,,
7070,01/21/19 03:11:30 PM,33041.7,28635.7,9.49,41468.8,,,,
7071,01/21/19 03:21:30 PM,33041.7,28670.0,9.50,41507.2,,,,
7072,01/21/19 03:31:30 PM,33041.7,28675.7,9.51,41504.2,,,,
7073,01/21/19 03:41:30 PM,33041.7,28718.8,9.52,41555.3,,,,
7074,01/21/19 03:51:30 PM,33041.7,28727.4,9.53,41556.5,,,,
7075,01/21/19 04:01:30 PM,33041.7,28736.0,9.54,41557.7,,,,
7076,01/21/19 04:11:30 PM,33041.7,28744.6,9.54,41570.1,,,,
7077,01/21/19 04:21:30 PM,33041.7,28741.8,9.54,41566.1,,,,
7078,01/21/19 04:31:30 PM,33041.7,28741.8,9.54,41566.1,,,,
7079,01/21/19 04:41:30 PM,33041.7,28744.6,9.54,41570.1,,,,
7080,01/21/19 04:51:30 PM,33041.7,28727.4,9.54,41545.3,,,,
7081,01/21/19 05:01:30 PM,33041.7,28776.3,9.56,41593.5,,,,
7082,01/21/19 05:11:30 PM,33041.7,28782.1,9.56,41601.9,,,,
7083,01/21/19 05:21:30 PM,33041.7,28799.4,9.56,41626.9,,,,
7084,01/21/19 05:31:30 PM,33041.7,28819.6,9.56,41656.1,,,,
7085,01/21/19 05:41:30 PM,33041.7,28819.6,9.54,41678.6,,,,
7086,01/21/19 05:51:30 PM,33041.7,28805.1,9.54,41657.6,,,,
7087,01/21/19 06:01:30 PM,33041.7,28805.1,9.53,41668.9,,,,
7088,01/21/19 06:11:30 PM,33041.7,28796.5,9.53,41656.5,,,,
7089,01/21/19 06:21:30 PM,33041.7,28773.4,9.51,41645.6,,,,
7090,01/21/19 06:31:30 PM,33041.7,28822.5,9.51,41716.7,,,,
7091,01/21/19 06:41:30 PM,33041.7,28782.1,9.50,41669.5,,,,
7092,01/21/19 06:51:30 PM,33041.7,28808.0,9.49,41718.3,,,,
7093,01/21/19 07:01:30 PM,33041.7,28808.0,9.48,41729.6,,,,
7094,01/21/19 07:11:30 PM,33041.7,28799.4,9.46,41739.7,,,,
7095,01/21/19 07:21:30 PM,33041.7,28782.1,9.46,41714.7,,,,
7096,01/21/19 07:31:30 PM,33041.7,28799.4,9.45,41751.0,,,,
7097,01/21/19 07:41:30 PM,33041.7,28782.1,9.44,41737.3,,,,
7098,01/21/19 07:51:30 PM,33041.7,28759.0,9.44,41703.8,,,,
7099,01/21/19 08:01:30 PM,33041.7,28736.0,9.43,41681.7,,,,
7100,01/21/19 08:11:30 PM,33041.7,28707.3,9.41,41662.7,,,,
7101,01/21/19 08:21:30 PM,33041.7,28584.3,9.37,41529.2,,,,
7102,01/21/19 08:31:30 PM,33041.7,28470.7,9.33,41409.1,,,,
7103,01/21/19 08:41:30 PM,33041.7,28237.5,9.26,41148.2,,,,
7104,01/21/19 08:51:30 PM,33041.7,28007.4,9.21,40868.4,,,,
7105,01/21/19 09:01:30 PM,32932.9,27821.3,9.17,40641.1,,,,
7106,01/21/19 09:11:30 PM,32680.0,27693.9,9.12,40510.2,,,,
7107,01/21/19 09:21:30 PM,32487.7,27580.9,9.09,40377.9,,,,
7108,01/21/19 09:31:30 PM,32239.1,27434.1,9.05,40206.9,,,,
7109,01/21/19 09:41:30 PM,32093.0,27357.2,9.03,40116.1,,,,
7110,01/21/19 09:51:30 PM,32047.7,27309.7,9.01,40068.3,,,,
7111,01/21/19 10:01:30 PM,31907.5,27249.2,8.99,40001.4,,,,
7112,01/21/19 10:11:30 PM,31855.4,27228.2,8.97,39992.5,,,,
7113,01/21/19 10:21:30 PM,31810.5,27173.2,8.96,39922.6,,,,
7114,01/21/19 10:31:30 PM,31761.0,27160.1,8.95,39914.3,,,,
7115,01/21/19 10:41:30 PM,31761.0,27154.9,8.94,39917.5,,,,
7116,01/21/19 10:51:30 PM,31761.0,27147.1,8.94,39906.1,,,,
7117,01/21/19 11:01:30 PM,31765.7,27131.4,8.94,39883.0,,,,
7118,01/21/19 11:11:30 PM,31763.3,27139.3,8.93,39905.5,,,,
7119,01/21/19 11:21:30 PM,31810.5,27181.0,8.93,39966.8,,,,
7120,01/21/19 11:31:30 PM,31810.5,27194.1,8.93,39986.1,,,,
7121,01/21/19 11:41:30 PM,31905.1,27230.8,8.93,40040.1,,,,
7122,01/21/19 11:51:30 PM,31905.1,27241.3,8.94,40044.5,,,,
7123,01/22/19 12:01:30 AM,32000.1,27304.4,8.94,40137.3,,,,
7124,01/22/19 12:11:30 AM,32047.7,27346.6,8.95,40188.3,,,,
7125,01/22/19 12:21:30 AM,32193.5,27402.2,8.95,40270.0,,,,
7126,01/22/19 12:31:30 AM,32243.9,27428.8,8.95,40309.1,,,,
7127,01/22/19 12:41:30 AM,32287.2,27460.7,8.96,40345.0,,,,
7128,01/22/19 12:51:30 AM,32436.8,27554.1,8.96,40482.2,,,,
7129,01/22/19 01:01:30 AM,32533.8,27597.0,8.98,40523.1,,,,
7130,01/22/19 01:11:30 AM,32633.6,27637.3,8.99,40571.1,,,,
7131,01/22/19 01:21:30 AM,32733.8,27688.5,9.01,40624.1,,,,
7132,01/22/19 01:31:30 AM,32834.4,27775.1,9.02,40740.0,,,,
7133,01/22/19 01:41:30 AM,32883.6,27794.1,9.03,40756.8,,,,
7134,01/22/19 01:51:30 AM,32982.3,27818.6,9.03,40792.7,,,,
7135,01/22/19 02:01:30 AM,33039.2,27886.7,9.05,40870.2,,,,
7136,01/22/19 02:11:30 AM,33041.7,27911.3,9.06,40895.1,,,,
7137,01/22/19 02:21:30 AM,33041.7,27974.4,9.09,40954.0,,,,
7138,01/22/19 02:31:30 AM,33041.7,28040.5,9.10,41039.6,,,,
7139,01/22/19 02:41:30 AM,33041.7,28092.9,9.12,41093.9,,,,
7140,01/22/19 02:51:30 AM,33041.7,28134.5,9.14,41132.3,,,,
7141,01/22/19 03:01:30 AM,33041.7,28156.7,9.15,41153.5,,,,
7142,01/22/19 03:11:30 AM,33041.7,28151.2,9.15,41145.5,,,,
7143,01/22/19 03:21:30 AM,33041.7,28192.9,9.17,41184.0,,,,
7144,01/22/19 03:31:30 AM,33041.7,28217.9,9.17,41220.5,,,,
7145,01/22/19 03:41:30 AM,33041.7,28237.5,9.18,41237.9,,,,
7146,01/22/19 03:51:30 AM,33041.7,28268.2,9.18,41282.7,,,,
7147,01/22/19 04:01:30 AM,33041.7,28268.2,9.19,41271.5,,,,
7148,01/22/19 04:11:30 AM,33041.7,28276.6,9.20,41272.5,,,,
7149,01/22/19 04:21:30 AM,33041.7,28268.2,9.20,41260.2,,,,
7150,01/22/19 04:31:30 AM,33041.7,28290.6,9.20,41292.9,,,,
7151,01/22/19 04:41:30 AM,33041.7,28307.4,9.21,41306.2,,,,
7152,01/22/19 04:51:30 AM,33041.7,28341.0,9.21,41355.2,,,,
7153,01/22/19 05:01:30 AM,33041.7,28318.6,9.23,41300.1,,,,
7154,01/22/19 05:11:30 AM,33041.7,28380.4,9.23,41390.2,,,,
7155,01/22/19 05:21:30 AM,33041.7,28363.5,9.25,41343.0,,,,
7156,01/22/19 05:31:30 AM,33041.7,28431.2,9.25,41441.7,,,,
7157,01/22/19 05:41:30 AM,33041.7,28439.6,9.26,41442.7,,,,
7158,01/22/19 05:51:30 AM,33041.7,28456.6,9.27,41456.2,,,,
7159,01/22/19 06:01:30 AM,33041.7,28470.7,9.28,41465.4,,,,
7160,01/22/19 06:11:30 AM,33041.7,28501.9,9.28,41510.9,,,,
7161,01/22/19 06:21:30 AM,33041.7,28470.7,9.29,41454.2,,,,
7162,01/22/19 06:31:30 AM,33041.7,28516.1,9.29,41520.3,,,,
7163,01/22/19 06:41:30 AM,33041.7,28516.1,9.30,41509.0,,,,
7164,01/22/19 06:51:30 AM,33041.7,28524.6,9.32,41498.8,,,,
7165,01/22/19 07:01:30 AM,33041.7,28555.9,9.33,41533.1,,,,
7166,01/22/19 07:11:30 AM,33041.7,28530.3,9.32,41507.1,,,,
7167,01/22/19 07:21:30 AM,33041.7,28544.5,9.33,41516.5,,,,
7168,01/22/19 07:31:30 AM,33041.7,28584.3,9.33,41574.4,,,,
7169,01/22/19 07:41:30 AM,33041.7,28584.3,9.34,41563.1,,,,
7170,01/22/19 07:51:30 AM,33041.7,28567.2,9.34,41538.2,,,,
7171,01/22/19 08:01:30 AM,33041.7,28561.5,9.34,41529.9,,,,
7172,01/22/19 08:11:30 AM,33041.7,28544.5,9.34,41505.2,,,,
7173,01/22/19 08:21:30 AM,33041.7,28567.2,9.34,41538.2,,,,
7174,01/22/19 08:31:30 AM,33041.7,28575.8,9.35,41539.4,,,,
7175,01/22/19 08:41:30 AM,33041.7,28570.1,9.35,41531.1,,,,
7176,01/22/19 08:51:30 AM,33041.7,28575.8,9.35,41539.4,,,,
7177,01/22/19 09:01:30 AM,33041.7,28584.3,9.35,41551.8,,,,
7178,01/22/19 09:11:30 AM,33041.7,28592.9,9.37,41541.7,,,,
7179,01/22/19 09:21:30 AM,33041.7,28598.6,9.36,41561.3,,,,
7180,01/22/19 09:31:30 AM,33041.7,28575.8,9.36,41528.2,,,,
7181,01/22/19 09:41:30 AM,33041.7,28561.5,9.36,41507.4,,,,
7182,01/22/19 09:51:30 AM,33041.7,28584.3,9.36,41540.5,,,,
7183,01/22/19 10:01:30 AM,33041.7,28544.5,9.36,41482.7,,,,
7184,01/22/19 10:11:30 AM,33041.7,28544.5,9.36,41482.7,,,,
