"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
244,11/21/18 02:14:00 AM,11.419,,,,
245,11/21/18 02:24:00 AM,11.419,,,,
246,11/21/18 02:34:00 AM,11.419,,,,
247,11/21/18 02:44:00 AM,11.419,,,,
248,11/21/18 02:54:00 AM,11.443,,,,
249,11/21/18 03:04:00 AM,11.443,,,,
250,11/21/18 03:14:00 AM,11.443,,,,
251,11/21/18 03:24:00 AM,11.443,,,,
252,11/21/18 03:34:00 AM,11.443,,,,
253,11/21/18 03:44:00 AM,11.467,,,,
254,11/21/18 03:54:00 AM,11.467,,,,
255,11/21/18 04:04:00 AM,11.467,,,,
256,11/21/18 04:14:00 AM,11.467,,,,
257,11/21/18 04:24:00 AM,11.467,,,,
258,11/21/18 04:34:00 AM,11.467,,,,
259,11/21/18 04:44:00 AM,11.467,,,,
260,11/21/18 04:54:00 AM,11.467,,,,
261,11/21/18 05:04:00 AM,11.467,,,,
262,11/21/18 05:14:00 AM,11.467,,,,
263,11/21/18 05:24:00 AM,11.467,,,,
264,11/21/18 05:34:00 AM,11.467,,,,
265,11/21/18 05:44:00 AM,11.443,,,,
266,11/21/18 05:54:00 AM,11.443,,,,
267,11/21/18 06:04:00 AM,11.443,,,,
268,11/21/18 06:14:00 AM,11.443,,,,
269,11/21/18 06:24:00 AM,11.443,,,,
270,11/21/18 06:34:00 AM,11.443,,,,
271,11/21/18 06:44:00 AM,11.443,,,,
272,11/21/18 06:54:00 AM,11.443,,,,
273,11/21/18 07:04:00 AM,11.443,,,,
274,11/21/18 07:14:00 AM,11.443,,,,
275,11/21/18 07:24:00 AM,11.443,,,,
276,11/21/18 07:34:00 AM,11.443,,,,
277,11/21/18 07:44:00 AM,11.443,,,,
278,11/21/18 07:54:00 AM,11.419,,,,
279,11/21/18 08:04:00 AM,11.419,,,,
280,11/21/18 08:14:00 AM,11.443,,,,
281,11/21/18 08:24:00 AM,11.443,,,,
282,11/21/18 08:34:00 AM,11.443,,,,
283,11/21/18 08:44:00 AM,11.443,,,,
284,11/21/18 08:54:00 AM,11.443,,,,
285,11/21/18 09:04:00 AM,11.443,,,,
286,11/21/18 09:14:00 AM,11.443,,,,
287,11/21/18 09:24:00 AM,11.443,,,,
288,11/21/18 09:34:00 AM,11.443,,,,
289,11/21/18 09:44:00 AM,11.443,,,,
290,11/21/18 09:54:00 AM,11.443,,,,
291,11/21/18 10:04:00 AM,11.443,,,,
292,11/21/18 10:14:00 AM,11.443,,,,
293,11/21/18 10:24:00 AM,11.443,,,,
294,11/21/18 10:34:00 AM,11.443,,,,
295,11/21/18 10:44:00 AM,11.443,,,,
296,11/21/18 10:54:00 AM,11.419,,,,
297,11/21/18 11:04:00 AM,11.419,,,,
298,11/21/18 11:14:00 AM,11.419,,,,
299,11/21/18 11:24:00 AM,11.419,,,,
300,11/21/18 11:34:00 AM,11.419,,,,
301,11/21/18 11:44:00 AM,11.419,,,,
302,11/21/18 11:54:00 AM,11.419,,,,
303,11/21/18 12:04:00 PM,11.419,,,,
304,11/21/18 12:14:00 PM,11.419,,,,
305,11/21/18 12:24:00 PM,11.419,,,,
306,11/21/18 12:34:00 PM,11.419,,,,
307,11/21/18 12:44:00 PM,11.419,,,,
308,11/21/18 12:54:00 PM,11.419,,,,
309,11/21/18 01:04:00 PM,11.419,,,,
310,11/21/18 01:14:00 PM,11.419,,,,
311,11/21/18 01:24:00 PM,11.419,,,,
312,11/21/18 01:34:00 PM,11.419,,,,
313,11/21/18 01:44:00 PM,11.419,,,,
314,11/21/18 01:54:00 PM,11.419,,,,
315,11/21/18 02:04:00 PM,11.419,,,,
316,11/21/18 02:14:00 PM,11.419,,,,
317,11/21/18 02:24:00 PM,11.419,,,,
318,11/21/18 02:34:00 PM,11.419,,,,
319,11/21/18 02:44:00 PM,11.443,,,,
320,11/21/18 02:54:00 PM,11.443,,,,
321,11/21/18 03:04:00 PM,11.443,,,,
322,11/21/18 03:14:00 PM,11.443,,,,
323,11/21/18 03:24:00 PM,11.443,,,,
324,11/21/18 03:34:00 PM,11.443,,,,
325,11/21/18 03:44:00 PM,11.443,,,,
326,11/21/18 03:54:00 PM,11.443,,,,
327,11/21/18 04:04:00 PM,11.443,,,,
328,11/21/18 04:14:00 PM,11.443,,,,
329,11/21/18 04:24:00 PM,11.443,,,,
330,11/21/18 04:34:00 PM,11.443,,,,
331,11/21/18 04:44:00 PM,11.443,,,,
332,11/21/18 04:54:00 PM,11.443,,,,
333,11/21/18 05:04:00 PM,11.443,,,,
334,11/21/18 05:14:00 PM,11.443,,,,
335,11/21/18 05:24:00 PM,11.443,,,,
336,11/21/18 05:34:00 PM,11.443,,,,
337,11/21/18 05:44:00 PM,11.443,,,,
338,11/21/18 05:54:00 PM,11.443,,,,
339,11/21/18 06:04:00 PM,11.419,,,,
340,11/21/18 06:14:00 PM,11.419,,,,
341,11/21/18 06:24:00 PM,11.419,,,,
342,11/21/18 06:34:00 PM,11.419,,,,
343,11/21/18 06:44:00 PM,11.419,,,,
344,11/21/18 06:54:00 PM,11.419,,,,
345,11/21/18 07:04:00 PM,11.419,,,,
346,11/21/18 07:14:00 PM,11.419,,,,
347,11/21/18 07:24:00 PM,11.419,,,,
348,11/21/18 07:34:00 PM,11.419,,,,
349,11/21/18 07:44:00 PM,11.419,,,,
350,11/21/18 07:54:00 PM,11.419,,,,
351,11/21/18 08:04:00 PM,11.419,,,,
352,11/21/18 08:14:00 PM,11.419,,,,
353,11/21/18 08:24:00 PM,11.419,,,,
354,11/21/18 08:34:00 PM,11.419,,,,
355,11/21/18 08:44:00 PM,11.419,,,,
356,11/21/18 08:54:00 PM,11.419,,,,
357,11/21/18 09:04:00 PM,11.419,,,,
358,11/21/18 09:14:00 PM,11.419,,,,
359,11/21/18 09:24:00 PM,11.419,,,,
360,11/21/18 09:34:00 PM,11.419,,,,
361,11/21/18 09:44:00 PM,11.419,,,,
362,11/21/18 09:54:00 PM,11.419,,,,
363,11/21/18 10:04:00 PM,11.419,,,,
364,11/21/18 10:14:00 PM,11.419,,,,
365,11/21/18 10:24:00 PM,11.419,,,,
366,11/21/18 10:34:00 PM,11.419,,,,
367,11/21/18 10:44:00 PM,11.419,,,,
368,11/21/18 10:54:00 PM,11.419,,,,
369,11/21/18 11:04:00 PM,11.419,,,,
370,11/21/18 11:14:00 PM,11.419,,,,
371,11/21/18 11:24:00 PM,11.419,,,,
372,11/21/18 11:34:00 PM,11.419,,,,
373,11/21/18 11:44:00 PM,11.419,,,,
374,11/21/18 11:54:00 PM,11.419,,,,
375,11/22/18 12:04:00 AM,11.419,,,,
376,11/22/18 12:14:00 AM,11.394,,,,
377,11/22/18 12:24:00 AM,11.394,,,,
378,11/22/18 12:34:00 AM,11.394,,,,
379,11/22/18 12:44:00 AM,11.394,,,,
380,11/22/18 12:54:00 AM,11.394,,,,
381,11/22/18 01:04:00 AM,11.394,,,,
382,11/22/18 01:14:00 AM,11.394,,,,
383,11/22/18 01:24:00 AM,11.394,,,,
384,11/22/18 01:34:00 AM,11.394,,,,
385,11/22/18 01:44:00 AM,11.394,,,,
386,11/22/18 01:54:00 AM,11.394,,,,
387,11/22/18 02:04:00 AM,11.370,,,,
388,11/22/18 02:14:00 AM,11.370,,,,
389,11/22/18 02:24:00 AM,11.370,,,,
390,11/22/18 02:34:00 AM,11.370,,,,
391,11/22/18 02:44:00 AM,11.370,,,,
392,11/22/18 02:54:00 AM,11.370,,,,
393,11/22/18 03:04:00 AM,11.370,,,,
394,11/22/18 03:14:00 AM,11.370,,,,
395,11/22/18 03:24:00 AM,11.370,,,,
