"Plot Title: 06-28MAY19_20454092_DO_Logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Expired Sensor Cap (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
1092,05/15/19 01:15:49 AM,11.33,9.88,11.33,99.2,,,,
1093,05/15/19 01:25:49 AM,11.32,9.86,11.32,99.0,,,,
1094,05/15/19 01:35:49 AM,11.32,9.86,11.32,99.0,,,,
1095,05/15/19 01:45:49 AM,11.32,9.84,11.32,99.0,,,,
1096,05/15/19 01:55:49 AM,11.33,9.84,11.33,99.1,,,,
1097,05/15/19 02:05:49 AM,11.31,9.86,11.31,98.9,,,,
1098,05/15/19 02:15:49 AM,11.33,9.86,11.33,99.1,,,,
1099,05/15/19 02:25:49 AM,11.33,9.88,11.33,99.2,,,,
1100,05/15/19 02:35:49 AM,11.30,9.88,11.30,98.9,,,,
1101,05/15/19 02:45:49 AM,11.32,9.88,11.32,99.1,,,,
1102,05/15/19 02:55:49 AM,11.32,9.88,11.32,99.1,,,,
1103,05/15/19 03:05:49 AM,11.32,9.88,11.32,99.1,,,,
1104,05/15/19 03:15:49 AM,11.32,9.88,11.32,99.1,,,,
1105,05/15/19 03:25:49 AM,11.32,9.88,11.32,99.1,,,,
1106,05/15/19 03:35:49 AM,11.31,9.92,11.31,99.1,,,,
1107,05/15/19 03:45:49 AM,11.31,9.94,11.31,99.1,,,,
1108,05/15/19 03:55:49 AM,11.30,9.96,11.30,99.1,,,,
1109,05/15/19 04:05:49 AM,11.30,9.98,11.30,99.1,,,,
1110,05/15/19 04:15:49 AM,11.30,9.98,11.30,99.1,,,,
1111,05/15/19 04:25:49 AM,11.28,9.98,11.28,99.0,,,,
1112,05/15/19 04:35:49 AM,11.30,9.98,11.30,99.1,,,,
1113,05/15/19 04:45:49 AM,11.29,9.96,11.29,99.0,,,,
1114,05/15/19 04:55:49 AM,11.31,9.96,11.31,99.2,,,,
1115,05/15/19 05:05:49 AM,11.29,9.96,11.29,99.0,,,,
1116,05/15/19 05:15:49 AM,11.28,9.96,11.28,98.9,,,,
1117,05/15/19 05:25:49 AM,11.29,9.98,11.29,99.1,,,,
1118,05/15/19 05:35:49 AM,11.29,10.00,11.29,99.1,,,,
1119,05/15/19 05:45:49 AM,11.29,10.02,11.29,99.1,,,,
1120,05/15/19 05:55:49 AM,11.28,10.04,11.28,99.1,,,,
1121,05/15/19 06:05:49 AM,11.29,10.08,11.29,99.3,,,,
1122,05/15/19 06:15:49 AM,11.27,10.10,11.27,99.2,,,,
1123,05/15/19 06:25:49 AM,11.26,10.10,11.26,99.1,,,,
1124,05/15/19 06:35:49 AM,11.25,10.12,11.25,99.0,,,,
1125,05/15/19 06:45:49 AM,11.25,10.14,11.25,99.1,,,,
1126,05/15/19 06:55:49 AM,11.26,10.18,11.26,99.3,,,,
1127,05/15/19 07:05:49 AM,11.26,10.20,11.26,99.3,,,,
1128,05/15/19 07:15:49 AM,11.25,10.24,11.25,99.3,,,,
1129,05/15/19 07:25:49 AM,11.24,10.28,11.24,99.3,,,,
1130,05/15/19 07:35:49 AM,11.24,10.34,11.24,99.4,,,,
1131,05/15/19 07:45:49 AM,11.23,10.38,11.23,99.5,,,,
1132,05/15/19 07:55:49 AM,11.23,10.44,11.23,99.6,,,,
1133,05/15/19 08:05:49 AM,11.20,10.50,11.20,99.5,,,,
1134,05/15/19 08:15:49 AM,11.20,10.56,11.20,99.6,,,,
1135,05/15/19 08:25:49 AM,11.19,10.62,11.19,99.7,,,,
1136,05/15/19 08:35:49 AM,11.17,10.70,11.17,99.7,,,,
1137,05/15/19 08:45:49 AM,11.15,10.74,11.15,99.6,,,,
1138,05/15/19 08:55:49 AM,11.14,10.76,11.14,99.5,,,,
1139,05/15/19 09:05:49 AM,11.14,10.76,11.14,99.5,,,,
1140,05/15/19 09:15:49 AM,11.13,10.76,11.13,99.4,,,,
1141,05/15/19 09:25:49 AM,11.12,10.76,11.12,99.4,,,,
1142,05/15/19 09:35:49 AM,11.13,10.74,11.13,99.4,,,,
1143,05/15/19 09:45:49 AM,11.11,10.72,11.11,99.2,,,,
1144,05/15/19 09:55:49 AM,11.13,10.70,11.13,99.3,,,,
1145,05/15/19 10:05:49 AM,11.14,10.66,11.14,99.3,,,,
1146,05/15/19 10:15:49 AM,11.13,10.64,11.13,99.2,,,,
1147,05/15/19 10:25:49 AM,11.14,10.64,11.14,99.3,,,,
1148,05/15/19 10:35:49 AM,11.14,10.64,11.14,99.3,,,,
1149,05/15/19 10:45:49 AM,11.13,10.66,11.13,99.2,,,,
1150,05/15/19 10:55:49 AM,11.13,10.68,11.13,99.3,,,,
1151,05/15/19 11:05:49 AM,11.12,10.70,11.12,99.2,,,,
1152,05/15/19 11:15:49 AM,11.13,10.72,11.13,99.4,,,,
1153,05/15/19 11:25:49 AM,11.12,10.74,11.12,99.3,,,,
1154,05/15/19 11:35:49 AM,11.11,10.74,11.11,99.2,,,,
1155,05/15/19 11:45:49 AM,11.12,10.72,11.12,99.3,,,,
1156,05/15/19 11:55:49 AM,11.12,10.68,11.12,99.2,,,,
1157,05/15/19 12:05:49 PM,11.11,10.64,11.11,99.0,,,,
1158,05/15/19 12:15:49 PM,11.13,10.60,11.13,99.1,,,,
1159,05/15/19 12:25:49 PM,11.11,10.56,11.11,98.8,,,,
1160,05/15/19 12:35:49 PM,11.14,10.52,11.14,99.0,,,,
1161,05/15/19 12:45:49 PM,11.12,10.52,11.12,98.8,,,,
1162,05/15/19 12:55:49 PM,11.13,10.50,11.13,98.8,,,,
1163,05/15/19 01:05:49 PM,11.13,10.48,11.13,98.8,,,,
1164,05/15/19 01:15:49 PM,11.14,10.46,11.14,98.8,,,,
1165,05/15/19 01:25:49 PM,11.13,10.46,11.13,98.8,,,,
1166,05/15/19 01:35:49 PM,11.14,10.46,11.14,98.8,,,,
1167,05/15/19 01:45:49 PM,11.14,10.46,11.14,98.8,,,,
1168,05/15/19 01:55:49 PM,11.13,10.48,11.13,98.8,,,,
1169,05/15/19 02:05:49 PM,11.13,10.50,11.13,98.8,,,,
1170,05/15/19 02:15:49 PM,11.13,10.54,11.13,98.9,,,,
1171,05/15/19 02:25:49 PM,11.12,10.56,11.12,98.9,,,,
1172,05/15/19 02:35:49 PM,11.11,10.58,11.11,98.9,,,,
1173,05/15/19 02:45:49 PM,11.11,10.60,11.11,98.9,,,,
1174,05/15/19 02:55:49 PM,11.08,10.62,11.08,98.7,,,,
1175,05/15/19 03:05:49 PM,11.11,10.64,11.11,99.0,,,,
1176,05/15/19 03:15:49 PM,11.11,10.64,11.11,99.0,,,,
1177,05/15/19 03:25:49 PM,11.08,10.68,11.08,98.8,,,,
1178,05/15/19 03:35:49 PM,11.08,10.72,11.08,98.9,,,,
1179,05/15/19 03:45:49 PM,11.07,10.74,11.07,98.9,,,,
1180,05/15/19 03:55:49 PM,11.06,10.76,11.06,98.8,,,,
1181,05/15/19 04:05:49 PM,11.05,10.78,11.05,98.8,,,,
1182,05/15/19 04:15:49 PM,11.05,10.76,11.05,98.7,,,,
1183,05/15/19 04:25:49 PM,11.04,10.76,11.04,98.6,,,,
1184,05/15/19 04:35:49 PM,11.04,10.74,11.04,98.6,,,,
1185,05/15/19 04:45:49 PM,11.04,10.72,11.04,98.6,,,,
1186,05/15/19 04:55:49 PM,11.04,10.72,11.04,98.6,,,,
1187,05/15/19 05:05:49 PM,11.05,10.72,11.05,98.6,,,,
1188,05/15/19 05:15:49 PM,11.04,10.70,11.04,98.5,,,,
1189,05/15/19 05:25:49 PM,11.03,10.70,11.03,98.4,,,,
1190,05/15/19 05:35:49 PM,11.04,10.70,11.04,98.5,,,,
1191,05/15/19 05:45:49 PM,11.04,10.68,11.04,98.5,,,,
1192,05/15/19 05:55:49 PM,11.04,10.66,11.04,98.4,,,,
1193,05/15/19 06:05:49 PM,11.04,10.62,11.04,98.3,,,,
1194,05/15/19 06:15:49 PM,11.05,10.58,11.05,98.3,,,,
1195,05/15/19 06:25:49 PM,11.05,10.58,11.05,98.3,,,,
1196,05/15/19 06:35:49 PM,11.05,10.60,11.05,98.4,,,,
1197,05/15/19 06:45:49 PM,11.06,10.62,11.06,98.5,,,,
1198,05/15/19 06:55:49 PM,11.05,10.66,11.05,98.5,,,,
1199,05/15/19 07:05:49 PM,11.04,10.70,11.04,98.5,,,,
1200,05/15/19 07:15:49 PM,11.03,10.74,11.03,98.5,,,,
1201,05/15/19 07:25:49 PM,11.03,10.76,11.03,98.6,,,,
1202,05/15/19 07:35:49 PM,11.03,10.78,11.03,98.6,,,,
1203,05/15/19 07:45:49 PM,11.03,10.80,11.03,98.6,,,,
1204,05/15/19 07:55:49 PM,11.02,10.82,11.02,98.6,,,,
1205,05/15/19 08:05:49 PM,11.02,10.82,11.02,98.6,,,,
1206,05/15/19 08:15:49 PM,11.01,10.80,11.01,98.5,,,,
1207,05/15/19 08:25:49 PM,11.02,10.76,11.02,98.5,,,,
1208,05/15/19 08:35:49 PM,11.01,10.72,11.01,98.3,,,,
1209,05/15/19 08:45:49 PM,11.02,10.68,11.02,98.3,,,,
1210,05/15/19 08:55:49 PM,11.03,10.64,11.03,98.3,,,,
1211,05/15/19 09:05:49 PM,11.04,10.60,11.04,98.3,,,,
1212,05/15/19 09:15:49 PM,11.05,10.58,11.05,98.3,,,,
1213,05/15/19 09:25:49 PM,11.05,10.54,11.05,98.2,,,,
1214,05/15/19 09:35:49 PM,11.05,10.52,11.05,98.2,,,,
1215,05/15/19 09:45:49 PM,11.07,10.50,11.07,98.3,,,,
1216,05/15/19 09:55:49 PM,11.06,10.50,11.06,98.2,,,,
1217,05/15/19 10:05:49 PM,11.08,10.48,11.08,98.4,,,,
1218,05/15/19 10:15:49 PM,11.07,10.48,11.07,98.3,,,,
1219,05/15/19 10:25:49 PM,11.05,10.50,11.05,98.1,,,,
1220,05/15/19 10:35:49 PM,11.06,10.52,11.06,98.3,,,,
1221,05/15/19 10:45:49 PM,11.06,10.54,11.06,98.3,,,,
1222,05/15/19 10:55:49 PM,11.06,10.54,11.06,98.3,,,,
1223,05/15/19 11:05:49 PM,11.07,10.58,11.07,98.5,,,,
1224,05/15/19 11:15:49 PM,11.05,10.60,11.05,98.4,,,,
1225,05/15/19 11:25:49 PM,11.04,10.62,11.04,98.3,,,,
1226,05/15/19 11:35:49 PM,11.04,10.64,11.04,98.4,,,,
1227,05/15/19 11:45:49 PM,11.02,10.66,11.02,98.2,,,,
1228,05/15/19 11:55:49 PM,11.03,10.68,11.03,98.4,,,,
1229,05/16/19 12:05:49 AM,11.01,10.68,11.01,98.2,,,,
1230,05/16/19 12:15:49 AM,11.02,10.68,11.02,98.3,,,,
1231,05/16/19 12:25:49 AM,11.01,10.64,11.01,98.1,,,,
1232,05/16/19 12:35:49 AM,11.02,10.58,11.02,98.1,,,,
1233,05/16/19 12:45:49 AM,11.03,10.50,11.03,98.0,,,,
1234,05/16/19 12:55:49 AM,11.03,10.42,11.03,97.8,,,,
1235,05/16/19 01:05:49 AM,11.05,10.34,11.05,97.8,,,,
1236,05/16/19 01:15:49 AM,11.07,10.28,11.07,97.8,,,,
1237,05/16/19 01:25:49 AM,11.08,10.22,11.08,97.8,,,,
1238,05/16/19 01:35:49 AM,11.09,10.18,11.09,97.8,,,,
1239,05/16/19 01:45:49 AM,11.09,10.14,11.09,97.7,,,,
1240,05/16/19 01:55:49 AM,11.12,10.10,11.12,97.8,,,,
1241,05/16/19 02:05:49 AM,11.11,10.04,11.11,97.6,,,,
1242,05/16/19 02:15:49 AM,11.12,9.98,11.12,97.6,,,,
1243,05/16/19 02:25:49 AM,11.13,9.92,11.13,97.5,,,,
1244,05/16/19 02:35:49 AM,11.13,9.86,11.13,97.4,,,,
1245,05/16/19 02:45:49 AM,11.14,9.80,11.14,97.3,,,,
1246,05/16/19 02:55:49 AM,11.15,9.78,11.15,97.4,,,,
1247,05/16/19 03:05:49 AM,11.17,9.76,11.17,97.5,,,,
1248,05/16/19 03:15:49 AM,11.19,9.80,11.19,97.8,,,,
1249,05/16/19 03:25:49 AM,11.17,9.90,11.17,97.8,,,,
1250,05/16/19 03:35:49 AM,11.16,9.98,11.16,97.9,,,,
1251,05/16/19 03:45:49 AM,11.13,10.06,11.13,97.8,,,,
1252,05/16/19 03:55:49 AM,11.13,10.14,11.13,98.0,,,,
1253,05/16/19 04:05:49 AM,11.12,10.22,11.12,98.1,,,,
1254,05/16/19 04:15:49 AM,11.11,10.28,11.11,98.2,,,,
1255,05/16/19 04:25:49 AM,11.08,10.34,11.08,98.0,,,,
1256,05/16/19 04:35:49 AM,11.06,10.40,11.06,98.0,,,,
1257,05/16/19 04:45:49 AM,11.06,10.44,11.06,98.1,,,,
1258,05/16/19 04:55:49 AM,11.04,10.48,11.04,98.0,,,,
1259,05/16/19 05:05:49 AM,11.04,10.50,11.04,98.0,,,,
1260,05/16/19 05:15:49 AM,11.04,10.52,11.04,98.1,,,,
1261,05/16/19 05:25:49 AM,11.04,10.54,11.04,98.1,,,,
1262,05/16/19 05:35:49 AM,11.03,10.54,11.03,98.0,,,,
1263,05/16/19 05:45:49 AM,11.03,10.54,11.03,98.0,,,,
1264,05/16/19 05:55:49 AM,11.03,10.52,11.03,98.0,,,,
1265,05/16/19 06:05:49 AM,11.04,10.50,11.04,98.0,,,,
1266,05/16/19 06:15:49 AM,11.04,10.50,11.04,98.0,,,,
1267,05/16/19 06:25:49 AM,11.04,10.48,11.04,98.0,,,,
1268,05/16/19 06:35:49 AM,11.04,10.48,11.04,98.0,,,,
1269,05/16/19 06:45:49 AM,11.03,10.48,11.03,97.9,,,,
1270,05/16/19 06:55:49 AM,11.04,10.50,11.04,98.0,,,,
1271,05/16/19 07:05:49 AM,11.04,10.50,11.04,98.0,,,,
1272,05/16/19 07:15:49 AM,11.04,10.52,11.04,98.1,,,,
1273,05/16/19 07:25:49 AM,11.05,10.54,11.05,98.2,,,,
1274,05/16/19 07:35:49 AM,11.04,10.56,11.04,98.2,,,,
1275,05/16/19 07:45:49 AM,11.04,10.60,11.04,98.3,,,,
1276,05/16/19 07:55:49 AM,11.03,10.62,11.03,98.2,,,,
1277,05/16/19 08:05:49 AM,11.03,10.64,11.03,98.3,,,,
1278,05/16/19 08:15:49 AM,11.02,10.68,11.02,98.3,,,,
1279,05/16/19 08:25:49 AM,11.02,10.70,11.02,98.3,,,,
1280,05/16/19 08:35:49 AM,11.01,10.74,11.01,98.3,,,,
1281,05/16/19 08:45:49 AM,11.01,10.78,11.01,98.4,,,,
1282,05/16/19 08:55:49 AM,11.02,10.82,11.02,98.6,,,,
1283,05/16/19 09:05:49 AM,11.00,10.84,11.00,98.5,,,,
1284,05/16/19 09:15:49 AM,11.00,10.88,11.00,98.6,,,,
1285,05/16/19 09:25:49 AM,10.99,10.90,10.99,98.5,,,,
1286,05/16/19 09:35:49 AM,10.98,10.94,10.98,98.5,,,,
1287,05/16/19 09:45:49 AM,10.97,10.94,10.97,98.4,,,,
1288,05/16/19 09:55:49 AM,10.98,10.92,10.98,98.5,,,,
1289,05/16/19 10:05:49 AM,10.97,10.86,10.97,98.2,,,,
1290,05/16/19 10:15:49 AM,10.98,10.80,10.98,98.2,,,,
1291,05/16/19 10:25:49 AM,10.99,10.74,10.99,98.1,,,,
1292,05/16/19 10:35:49 AM,11.01,10.70,11.01,98.2,,,,
1293,05/16/19 10:45:49 AM,11.01,10.64,11.01,98.1,,,,
1294,05/16/19 10:55:49 AM,11.02,10.58,11.02,98.1,,,,
1295,05/16/19 11:05:49 AM,11.04,10.52,11.04,98.1,,,,
1296,05/16/19 11:15:49 AM,11.04,10.46,11.04,98.0,,,,
1297,05/16/19 11:25:49 AM,11.06,10.42,11.06,98.0,,,,
1298,05/16/19 11:35:49 AM,11.07,10.36,11.07,98.0,,,,
1299,05/16/19 11:45:49 AM,11.06,10.34,11.06,97.9,,,,
1300,05/16/19 11:55:49 AM,11.08,10.30,11.08,97.9,,,,
1301,05/16/19 12:05:49 PM,11.09,10.30,11.09,98.0,,,,
1302,05/16/19 12:15:49 PM,11.09,10.28,11.09,98.0,,,,
1303,05/16/19 12:25:49 PM,11.09,10.26,11.09,97.9,,,,
1304,05/16/19 12:35:49 PM,11.11,10.24,11.11,98.1,,,,
1305,05/16/19 12:45:49 PM,11.11,10.24,11.11,98.1,,,,
1306,05/16/19 12:55:49 PM,11.09,10.24,11.09,97.9,,,,
1307,05/16/19 01:05:49 PM,11.09,10.22,11.09,97.8,,,,
1308,05/16/19 01:15:49 PM,11.09,10.22,11.09,97.8,,,,
1309,05/16/19 01:25:49 PM,11.12,10.24,11.12,98.2,,,,
1310,05/16/19 01:35:49 PM,11.12,10.28,11.12,98.2,,,,
1311,05/16/19 01:45:49 PM,11.11,10.34,11.11,98.3,,,,
1312,05/16/19 01:55:49 PM,11.09,10.38,11.09,98.2,,,,
1313,05/16/19 02:05:49 PM,11.08,10.42,11.08,98.2,,,,
1314,05/16/19 02:15:49 PM,11.08,10.44,11.08,98.3,,,,
1315,05/16/19 02:25:49 PM,11.08,10.44,11.08,98.3,,,,
1316,05/16/19 02:35:49 PM,11.07,10.42,11.07,98.1,,,,
1317,05/16/19 02:45:49 PM,11.07,10.40,11.07,98.1,,,,
1318,05/16/19 02:55:49 PM,11.08,10.38,11.08,98.1,,,,
1319,05/16/19 03:05:49 PM,11.07,10.36,11.07,98.0,,,,
1320,05/16/19 03:15:49 PM,11.07,10.34,11.07,97.9,,,,
1321,05/16/19 03:25:49 PM,11.08,10.32,11.08,98.0,,,,
1322,05/16/19 03:35:49 PM,11.07,10.30,11.07,97.9,,,,
1323,05/16/19 03:45:49 PM,11.08,10.28,11.08,97.9,,,,
1324,05/16/19 03:55:49 PM,11.08,10.28,11.08,97.9,,,,
1325,05/16/19 04:05:49 PM,11.08,10.28,11.08,97.9,,,,
1326,05/16/19 04:15:49 PM,11.09,10.30,11.09,98.0,,,,
1327,05/16/19 04:25:49 PM,11.09,10.34,11.09,98.1,,,,
1328,05/16/19 04:35:49 PM,11.08,10.38,11.08,98.1,,,,
1329,05/16/19 04:45:49 PM,11.06,10.42,11.06,98.0,,,,
1330,05/16/19 04:55:49 PM,11.07,10.44,11.07,98.2,,,,
1331,05/16/19 05:05:49 PM,11.08,10.46,11.08,98.3,,,,
1332,05/16/19 05:15:49 PM,11.06,10.46,11.06,98.1,,,,
1333,05/16/19 05:25:49 PM,11.06,10.48,11.06,98.2,,,,
1334,05/16/19 05:35:49 PM,11.05,10.48,11.05,98.1,,,,
1335,05/16/19 05:45:49 PM,11.05,10.50,11.05,98.1,,,,
1336,05/16/19 05:55:49 PM,11.06,10.52,11.06,98.3,,,,
1337,05/16/19 06:05:49 PM,11.05,10.54,11.05,98.2,,,,
1338,05/16/19 06:15:49 PM,11.05,10.54,11.05,98.2,,,,
1339,05/16/19 06:25:49 PM,11.05,10.54,11.05,98.2,,,,
1340,05/16/19 06:35:49 PM,11.03,10.54,11.03,98.0,,,,
1341,05/16/19 06:45:49 PM,11.04,10.54,11.04,98.1,,,,
1342,05/16/19 06:55:49 PM,11.03,10.56,11.03,98.1,,,,
1343,05/16/19 07:05:49 PM,11.04,10.56,11.04,98.2,,,,
1344,05/16/19 07:15:49 PM,11.04,10.56,11.04,98.2,,,,
1345,05/16/19 07:25:49 PM,11.04,10.54,11.04,98.1,,,,
1346,05/16/19 07:35:49 PM,11.04,10.52,11.04,98.1,,,,
1347,05/16/19 07:45:49 PM,11.04,10.52,11.04,98.1,,,,
1348,05/16/19 07:55:49 PM,11.04,10.50,11.04,98.0,,,,
1349,05/16/19 08:05:49 PM,11.04,10.48,11.04,98.0,,,,
1350,05/16/19 08:15:49 PM,11.04,10.46,11.04,98.0,,,,
1351,05/16/19 08:25:49 PM,11.04,10.46,11.04,98.0,,,,
1352,05/16/19 08:35:49 PM,11.04,10.46,11.04,98.0,,,,
1353,05/16/19 08:45:49 PM,11.05,10.44,11.05,98.0,,,,
1354,05/16/19 08:55:49 PM,11.06,10.44,11.06,98.1,,,,
1355,05/16/19 09:05:49 PM,11.05,10.44,11.05,98.0,,,,
1356,05/16/19 09:15:49 PM,11.05,10.46,11.05,98.0,,,,
1357,05/16/19 09:25:49 PM,11.05,10.46,11.05,98.0,,,,
1358,05/16/19 09:35:49 PM,11.06,10.46,11.06,98.1,,,,
1359,05/16/19 09:45:49 PM,11.05,10.44,11.05,98.0,,,,
1360,05/16/19 09:55:49 PM,11.05,10.44,11.05,98.0,,,,
1361,05/16/19 10:05:49 PM,11.07,10.44,11.07,98.2,,,,
1362,05/16/19 10:15:49 PM,11.05,10.42,11.05,98.0,,,,
1363,05/16/19 10:25:49 PM,11.08,10.40,11.08,98.2,,,,
1364,05/16/19 10:35:49 PM,11.05,10.36,11.05,97.8,,,,
1365,05/16/19 10:45:49 PM,11.07,10.32,11.07,97.9,,,,
1366,05/16/19 10:55:49 PM,11.09,10.26,11.09,97.9,,,,
1367,05/16/19 11:05:49 PM,11.08,10.22,11.08,97.8,,,,
1368,05/16/19 11:15:49 PM,11.09,10.18,11.09,97.8,,,,
1369,05/16/19 11:25:49 PM,11.11,10.14,11.11,97.8,,,,
1370,05/16/19 11:35:49 PM,11.13,10.14,11.13,98.0,,,,
1371,05/16/19 11:45:49 PM,11.13,10.12,11.13,98.0,,,,
1372,05/16/19 11:55:49 PM,11.13,10.12,11.13,98.0,,,,
1373,05/17/19 12:05:49 AM,11.14,10.12,11.14,98.1,,,,
1374,05/17/19 12:15:49 AM,11.14,10.10,11.14,98.0,,,,
1375,05/17/19 12:25:49 AM,11.13,10.08,11.13,97.9,,,,
1376,05/17/19 12:35:49 AM,11.15,10.06,11.15,98.0,,,,
1377,05/17/19 12:45:49 AM,11.15,10.06,11.15,98.0,,,,
1378,05/17/19 12:55:49 AM,11.15,10.06,11.15,98.0,,,,
1379,05/17/19 01:05:49 AM,11.15,10.08,11.15,98.1,,,,
1380,05/17/19 01:15:49 AM,11.15,10.10,11.15,98.1,,,,
1381,05/17/19 01:25:49 AM,11.14,10.12,11.14,98.1,,,,
1382,05/17/19 01:35:49 AM,11.14,10.14,11.14,98.1,,,,
1383,05/17/19 01:45:49 AM,11.14,10.14,11.14,98.1,,,,
1384,05/17/19 01:55:49 AM,11.13,10.16,11.13,98.1,,,,
1385,05/17/19 02:05:49 AM,11.14,10.16,11.14,98.1,,,,
1386,05/17/19 02:15:49 AM,11.13,10.18,11.13,98.1,,,,
1387,05/17/19 02:25:49 AM,11.14,10.16,11.14,98.1,,,,
1388,05/17/19 02:35:49 AM,11.15,10.14,11.15,98.2,,,,
1389,05/17/19 02:45:49 AM,11.16,10.08,11.16,98.1,,,,
1390,05/17/19 02:55:49 AM,11.15,10.04,11.15,98.0,,,,
1391,05/17/19 03:05:49 AM,11.16,10.00,11.16,98.0,,,,
1392,05/17/19 03:15:49 AM,11.16,9.98,11.16,97.9,,,,
1393,05/17/19 03:25:49 AM,11.16,9.94,11.16,97.8,,,,
1394,05/17/19 03:35:49 AM,11.17,9.92,11.17,97.9,,,,
1395,05/17/19 03:45:49 AM,11.18,9.88,11.18,97.9,,,,
1396,05/17/19 03:55:49 AM,11.18,9.84,11.18,97.8,,,,
1397,05/17/19 04:05:49 AM,11.21,9.80,11.21,97.9,,,,
1398,05/17/19 04:15:49 AM,11.20,9.78,11.20,97.8,,,,
1399,05/17/19 04:25:49 AM,11.21,9.76,11.21,97.8,,,,
1400,05/17/19 04:35:49 AM,11.22,9.74,11.22,97.9,,,,
1401,05/17/19 04:45:49 AM,11.22,9.74,11.22,97.9,,,,
1402,05/17/19 04:55:49 AM,11.22,9.76,11.22,97.9,,,,
1403,05/17/19 05:05:49 AM,11.23,9.78,11.23,98.1,,,,
1404,05/17/19 05:15:49 AM,11.23,9.84,11.23,98.2,,,,
1405,05/17/19 05:25:49 AM,11.22,9.90,11.22,98.3,,,,
1406,05/17/19 05:35:49 AM,11.20,9.96,11.20,98.2,,,,
1407,05/17/19 05:45:49 AM,11.19,10.00,11.19,98.2,,,,
1408,05/17/19 05:55:49 AM,11.19,10.04,11.19,98.3,,,,
1409,05/17/19 06:05:49 AM,11.18,10.08,11.18,98.3,,,,
1410,05/17/19 06:15:49 AM,11.19,10.08,11.19,98.4,,,,
1411,05/17/19 06:25:49 AM,11.18,10.10,11.18,98.4,,,,
1412,05/17/19 06:35:49 AM,11.18,10.10,11.18,98.4,,,,
1413,05/17/19 06:45:49 AM,11.19,10.10,11.19,98.5,,,,
1414,05/17/19 06:55:49 AM,11.20,10.10,11.20,98.5,,,,
1415,05/17/19 07:05:49 AM,11.19,10.10,11.19,98.5,,,,
1416,05/17/19 07:15:49 AM,11.19,10.10,11.19,98.5,,,,
1417,05/17/19 07:25:49 AM,11.18,10.10,11.18,98.4,,,,
1418,05/17/19 07:35:49 AM,11.19,10.12,11.19,98.5,,,,
1419,05/17/19 07:45:49 AM,11.19,10.16,11.19,98.6,,,,
1420,05/17/19 07:55:49 AM,11.18,10.20,11.18,98.6,,,,
1421,05/17/19 08:05:49 AM,11.19,10.22,11.19,98.7,,,,
1422,05/17/19 08:15:49 AM,11.19,10.26,11.19,98.8,,,,
1423,05/17/19 08:25:49 AM,-888.88,-888.88,-888.88,-888.9,Logged,,,
1424,05/17/19 08:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1425,05/17/19 08:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1426,05/17/19 08:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1427,05/17/19 09:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1428,05/17/19 09:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1429,05/17/19 09:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1430,05/17/19 09:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1431,05/17/19 09:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1432,05/17/19 09:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1433,05/17/19 10:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1434,05/17/19 10:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1435,05/17/19 10:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1436,05/17/19 10:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1437,05/17/19 10:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1438,05/17/19 10:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1439,05/17/19 11:05:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1440,05/17/19 11:15:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1441,05/17/19 11:25:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1442,05/17/19 11:35:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1443,05/17/19 11:45:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1444,05/17/19 11:55:49 AM,-888.88,-888.88,-888.88,-888.9,,,,
1445,05/17/19 12:05:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1446,05/17/19 12:15:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1447,05/17/19 12:25:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1448,05/17/19 12:35:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
1449,05/17/19 12:45:49 PM,-888.88,-888.88,-888.88,-888.9,,,,
