"experiment","unit","unit_number","id_1","id_2","id_3","time","date","salinity","pHat25","fileName","unit_ID","alk","insituTemp","pHinsitu","dateString"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.51294061325319,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.51522466785082,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.02103858892108,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.06470652031857,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.51875669379294,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.50815584011833,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.10079296563234,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.13181345536303,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.49947058103776,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.53524714841244,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.17713938087733,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","6",NA,NA,NA,"0.45833333333333331",2018-11-21,30.79,7.19793425661938,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_6",2072.62855,NA,NA,"2018-11-21"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.5247657682742,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","1",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.50824319129523,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_1",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.05628316131159,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","2",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.04211873503676,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_2",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.52163922781653,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","3",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.51930529379294,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_3",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,6.94224772237534,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","4",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,6.98242624122217,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_4",2059.53885,NA,NA,"2018-11-28"
"Juvenile","Tank","5",NA,NA,NA,"0.45833333333333331",2018-11-28,30.53,7.5197980178675,"2021.01.05_masterSPECsalmonshedTANKdata.xlsx","Tank_5",2059.53885,NA,NA,"2018-11-28"
