"Plot Title: 20449374_ConductivityLogger"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Salinity, ppt (LGR S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
165,11/20/18 01:11:30 PM,33041.7,30823.4,11.42,41.7,0.0264,,,,
166,11/20/18 01:21:30 PM,33041.7,30868.6,11.43,41.7,0.0264,,,,
167,11/20/18 01:31:30 PM,33041.7,30871.8,11.43,41.7,0.0264,,,,
168,11/20/18 01:41:30 PM,33041.7,30871.8,11.44,41.7,0.0264,,,,
169,11/20/18 01:51:30 PM,33041.7,30878.3,11.45,41.7,0.0264,,,,
170,11/20/18 02:01:30 PM,33041.7,30888.0,11.46,41.7,0.0264,,,,
171,11/20/18 02:11:30 PM,33041.7,30913.9,11.46,41.8,0.0264,,,,
172,11/20/18 02:21:30 PM,33041.7,30897.7,11.46,41.7,0.0264,,,,
173,11/20/18 02:31:30 PM,33041.7,30897.7,11.46,41.7,0.0264,,,,
174,11/20/18 02:41:30 PM,33041.7,30888.0,11.46,41.7,0.0264,,,,
175,11/20/18 02:51:30 PM,33041.7,30904.2,11.47,41.7,0.0264,,,,
176,11/20/18 03:01:30 PM,33041.7,30904.2,11.47,41.7,0.0264,,,,
177,11/20/18 03:11:30 PM,33041.7,30913.9,11.47,41.8,0.0264,,,,
178,11/20/18 03:21:30 PM,33041.7,30952.9,11.47,41.8,0.0265,,,,
179,11/20/18 03:31:30 PM,33041.7,30913.9,11.47,41.8,0.0264,,,,
180,11/20/18 03:41:30 PM,33041.7,30972.4,11.47,41.8,0.0265,,,,
181,11/20/18 03:51:30 PM,33041.7,30952.9,11.47,41.8,0.0265,,,,
182,11/20/18 04:01:30 PM,33041.7,30952.9,11.47,41.8,0.0265,,,,
183,11/20/18 04:11:30 PM,33041.7,30930.1,11.47,41.8,0.0264,,,,
184,11/20/18 04:21:30 PM,33041.7,30939.9,11.46,41.8,0.0265,,,,
185,11/20/18 04:31:30 PM,33041.7,30923.6,11.46,41.8,0.0264,,,,
186,11/20/18 04:41:30 PM,33041.7,30913.9,11.45,41.8,0.0264,,,,
187,11/20/18 04:51:30 PM,33041.7,30923.6,11.44,41.8,0.0265,,,,
188,11/20/18 05:01:30 PM,33041.7,30943.1,11.44,41.8,0.0265,,,,
189,11/20/18 05:11:30 PM,33041.7,30907.4,11.44,41.8,0.0264,,,,
190,11/20/18 05:21:30 PM,33041.7,30913.9,11.43,41.8,0.0265,,,,
191,11/20/18 05:31:30 PM,33041.7,30897.7,11.43,41.8,0.0264,,,,
192,11/20/18 05:41:30 PM,33041.7,30923.6,11.43,41.8,0.0265,,,,
193,11/20/18 05:51:30 PM,33041.7,30926.9,11.42,41.8,0.0265,,,,
194,11/20/18 06:01:30 PM,33041.7,30907.4,11.40,41.8,0.0265,,,,
195,11/20/18 06:11:30 PM,33041.7,30878.3,11.40,41.8,0.0264,,,,
196,11/20/18 06:21:30 PM,33041.7,30888.0,11.39,41.8,0.0265,,,,
197,11/20/18 06:31:30 PM,33041.7,30871.8,11.39,41.8,0.0264,,,,
198,11/20/18 06:41:30 PM,33041.7,30878.3,11.39,41.8,0.0264,,,,
199,11/20/18 06:51:30 PM,33041.7,30842.7,11.38,41.7,0.0264,,,,
200,11/20/18 07:01:30 PM,33041.7,30878.3,11.37,41.8,0.0265,,,,
201,11/20/18 07:11:30 PM,33041.7,30842.7,11.37,41.8,0.0264,,,,
202,11/20/18 07:21:30 PM,33041.7,30852.4,11.37,41.8,0.0264,,,,
203,11/20/18 07:31:30 PM,33041.7,30833.0,11.36,41.7,0.0264,,,,
204,11/20/18 07:41:30 PM,33041.7,30826.6,11.36,41.7,0.0264,,,,
205,11/20/18 07:51:30 PM,33041.7,30797.6,11.36,41.7,0.0264,,,,
206,11/20/18 08:01:30 PM,33041.7,30758.9,11.36,41.6,0.0264,,,,
207,11/20/18 08:11:30 PM,33041.7,30778.2,11.37,41.7,0.0264,,,,
208,11/20/18 08:21:30 PM,33041.7,30752.5,11.37,41.6,0.0264,,,,
209,11/20/18 08:31:30 PM,33041.7,30739.6,11.37,41.6,0.0264,,,,
210,11/20/18 08:41:30 PM,33041.7,30733.2,11.37,41.6,0.0264,,,,
211,11/20/18 08:51:30 PM,33041.7,30733.2,11.37,41.6,0.0264,,,,
212,11/20/18 09:01:30 PM,33041.7,30742.8,11.37,41.6,0.0264,,,,
213,11/20/18 09:11:30 PM,33041.7,30723.6,11.38,41.6,0.0264,,,,
214,11/20/18 09:21:30 PM,33041.7,30717.2,11.37,41.6,0.0264,,,,
215,11/20/18 09:31:30 PM,33041.7,30749.3,11.38,41.6,0.0264,,,,
216,11/20/18 09:41:30 PM,33041.7,30749.3,11.38,41.6,0.0264,,,,
217,11/20/18 09:51:30 PM,33041.7,30633.9,11.39,41.4,0.0263,,,,
218,11/20/18 10:01:30 PM,33041.7,30720.4,11.39,41.6,0.0264,,,,
219,11/20/18 10:11:30 PM,33041.7,30739.6,11.39,41.6,0.0264,,,,
220,11/20/18 10:21:30 PM,33041.7,30739.6,11.39,41.6,0.0264,,,,
221,11/20/18 10:31:30 PM,33041.7,30739.6,11.40,41.6,0.0264,,,,
222,11/20/18 10:41:30 PM,33041.7,30758.9,11.42,41.6,0.0264,,,,
223,11/20/18 10:51:30 PM,33041.7,30749.3,11.42,41.6,0.0264,,,,
224,11/20/18 11:01:30 PM,33041.7,30816.9,11.42,41.7,0.0264,,,,
225,11/20/18 11:11:30 PM,33041.7,30787.9,11.42,41.6,0.0264,,,,
226,11/20/18 11:21:30 PM,33041.7,30787.9,11.43,41.6,0.0264,,,,
227,11/20/18 11:31:30 PM,33041.7,30758.9,11.43,41.6,0.0264,,,,
228,11/20/18 11:41:30 PM,33041.7,30778.2,11.43,41.6,0.0264,,,,
229,11/20/18 11:51:30 PM,33041.7,30768.6,11.43,41.6,0.0264,,,,
230,11/21/18 12:01:30 AM,33041.7,30784.7,11.42,41.6,0.0264,,,,
231,11/21/18 12:11:30 AM,33041.7,30778.2,11.42,41.6,0.0264,,,,
232,11/21/18 12:21:30 AM,33041.7,30787.9,11.40,41.6,0.0264,,,,
233,11/21/18 12:31:30 AM,33041.7,30784.7,11.40,41.6,0.0264,,,,
234,11/21/18 12:41:30 AM,33041.7,30784.7,11.40,41.6,0.0264,,,,
235,11/21/18 12:51:30 AM,33041.7,30755.7,11.40,41.6,0.0264,,,,
236,11/21/18 01:01:30 AM,33041.7,30804.0,11.39,41.7,0.0264,,,,
237,11/21/18 01:11:30 AM,33041.7,30787.9,11.39,41.6,0.0264,,,,
238,11/21/18 01:21:30 AM,33041.7,30768.6,11.39,41.6,0.0264,,,,
239,11/21/18 01:31:30 AM,33041.7,30787.9,11.39,41.6,0.0264,,,,
240,11/21/18 01:41:30 AM,33041.7,30823.4,11.39,41.7,0.0264,,,,
241,11/21/18 01:51:30 AM,33041.7,30804.0,11.40,41.7,0.0264,,,,
242,11/21/18 02:01:30 AM,33041.7,30804.0,11.40,41.7,0.0264,,,,
243,11/21/18 02:11:30 AM,33041.7,30858.9,11.40,41.7,0.0264,,,,
244,11/21/18 02:21:30 AM,33041.7,30829.8,11.42,41.7,0.0264,,,,
245,11/21/18 02:31:30 AM,33041.7,30871.8,11.42,41.7,0.0264,,,,
246,11/21/18 02:41:30 AM,33041.7,30858.9,11.42,41.7,0.0264,,,,
247,11/21/18 02:51:30 AM,33041.7,30846.0,11.43,41.7,0.0264,,,,
248,11/21/18 03:01:30 AM,33041.7,30884.8,11.44,41.7,0.0264,,,,
249,11/21/18 03:11:30 AM,33041.7,30884.8,11.44,41.7,0.0264,,,,
250,11/21/18 03:21:30 AM,33041.7,30933.4,11.44,41.8,0.0264,,,,
251,11/21/18 03:31:30 AM,33041.7,30884.8,11.44,41.7,0.0264,,,,
252,11/21/18 03:41:30 AM,33041.7,30939.9,11.45,41.8,0.0264,,,,
253,11/21/18 03:51:30 AM,33041.7,30949.6,11.46,41.8,0.0264,,,,
254,11/21/18 04:01:30 AM,33041.7,30933.4,11.45,41.8,0.0264,,,,
255,11/21/18 04:11:30 AM,33041.7,30910.7,11.46,41.7,0.0264,,,,
256,11/21/18 04:21:30 AM,33041.7,30930.1,11.45,41.8,0.0264,,,,
257,11/21/18 04:31:30 AM,33041.7,30901.0,11.45,41.7,0.0264,,,,
258,11/21/18 04:41:30 AM,33041.7,30913.9,11.45,41.7,0.0264,,,,
259,11/21/18 04:51:30 AM,33041.7,30875.1,11.45,41.7,0.0264,,,,
260,11/21/18 05:01:30 AM,33041.7,30875.1,11.45,41.7,0.0264,,,,
261,11/21/18 05:11:30 AM,33041.7,30865.3,11.45,41.7,0.0264,,,,
