"","pH","ObservationDate","treatment","location","sensortype"
"638",7.21,2018-12-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"639",7.21,2018-12-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"640",7.21,2018-12-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"641",7.21,2018-12-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"642",7.21,2018-12-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"643",7.21,2018-12-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"644",7.21,2018-12-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"645",7.21,2018-12-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"646",7.21,2018-12-28,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"647",7.21,2018-12-30,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"648",7.21,2019-01-02,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"649",7.21,2019-01-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"650",7.21,2019-01-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"651",7.21,2019-01-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"652",7.21,2019-01-10,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"653",7.21,2019-01-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"654",7.21,2019-01-14,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"655",7.21,2019-01-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"656",7.21,2019-01-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"657",7.21,2019-01-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"658",7.21,2019-01-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"659",7.21,2019-01-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"660",7.21,2019-01-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"661",7.21,2019-01-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"662",7.21,2019-01-30,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"663",7.21,2019-01-31,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"664",7.21,2019-02-01,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"665",7.21,2019-02-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"666",7.21,2019-02-03,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"667",7.21,2019-02-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"668",7.21,2019-02-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"669",7.21,2019-02-05,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"670",7.21,2019-02-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"671",7.21,2019-02-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"672",7.21,2019-02-07,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"673",7.21,2019-02-12,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"674",7.21,2019-02-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"675",7.21,2019-02-13,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"676",7.21,2019-02-14,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"677",7.21,2019-02-15,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"678",7.21,2019-02-17,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"679",7.21,2019-02-25,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"680",7.21,2019-02-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"681",7.21,2019-02-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"682",7.21,2019-02-27,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"683",7.21,2019-03-04,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"684",7.21,2019-03-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"685",7.21,2019-03-06,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"686",7.21,2019-03-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"687",7.21,2019-03-16,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"688",7.21,2019-03-18,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"689",7.21,2019-03-19,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"690",7.21,2019-03-20,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"691",7.21,2019-03-22,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"692",7.21,2019-03-24,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"693",7.21,2019-03-26,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"694",7.21,2019-04-21,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"695",7.21,2019-04-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
"696",7.21,2019-04-23,"highCO2_juvenileDGN","salmonShed","wallUDA_salmonShed"
