"","temp","ObservationDate","location","sensortype","treatment"
"21824",10.6,2018-12-08 01:01:00,"salmonShed","20449374","ambient"
"21825",10.6,2018-12-08 01:11:00,"salmonShed","20449374","ambient"
"21826",10.6,2018-12-08 02:41:00,"salmonShed","20449374","ambient"
"21827",10.6,2018-12-08 03:01:00,"salmonShed","20449374","ambient"
"21828",10.6,2018-12-08 03:11:00,"salmonShed","20449374","ambient"
"21829",10.6,2018-12-08 08:31:00,"salmonShed","20449374","ambient"
"21830",10.6,2018-12-08 08:41:00,"salmonShed","20449374","ambient"
"21831",10.6,2018-12-08 08:51:00,"salmonShed","20449374","ambient"
"21832",10.6,2018-12-08 09:01:00,"salmonShed","20449374","ambient"
"21833",10.6,2018-12-08 17:21:00,"salmonShed","20449374","ambient"
"21834",10.6,2018-12-08 17:41:00,"salmonShed","20449374","ambient"
"21835",10.6,2018-12-08 17:51:00,"salmonShed","20449374","ambient"
"21836",10.6,2018-12-08 18:01:00,"salmonShed","20449374","ambient"
"21837",10.6,2018-12-08 19:41:00,"salmonShed","20449374","ambient"
"21838",10.6,2018-12-09 06:31:00,"salmonShed","20449374","ambient"
"21839",10.6,2018-12-09 08:01:00,"salmonShed","20449374","ambient"
"21840",10.6,2018-12-13 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21841",10.6,2018-12-13 10:51:00,"salmonShed","20449374","ambient"
"21842",10.6,2018-12-13 11:01:00,"salmonShed","20449374","ambient"
"21843",10.6,2018-12-13 11:11:00,"salmonShed","20449374","ambient"
"21844",10.6,2018-12-13 11:21:00,"salmonShed","20449374","ambient"
"21845",10.6,2018-12-13 11:31:00,"salmonShed","20449374","ambient"
"21846",10.6,2018-12-13 11:51:00,"salmonShed","20449374","ambient"
"21847",10.6,2018-12-13 18:31:00,"salmonShed","20449374","ambient"
"21848",10.6,2018-12-14 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21849",10.6,2018-12-14 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21850",10.6,2018-12-14 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21851",10.6,2018-12-14 12:31:00,"salmonShed","20449374","ambient"
"21852",10.6,2018-12-14 12:41:00,"salmonShed","20449374","ambient"
"21853",10.6,2018-12-14 12:51:00,"salmonShed","20449374","ambient"
"21854",10.6,2018-12-14 13:01:00,"salmonShed","20449374","ambient"
"21855",10.6,2018-12-14 13:31:00,"salmonShed","20449374","ambient"
"21856",10.6,2018-12-14 17:31:00,"salmonShed","20449374","ambient"
"21857",10.6,2018-12-16 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21858",10.6,2018-12-16 15:31:00,"salmonShed","20449374","ambient"
"21859",10.6,2018-12-16 15:51:00,"salmonShed","20449374","ambient"
"21860",10.6,2018-12-16 16:01:00,"salmonShed","20449374","ambient"
"21861",10.6,2018-12-16 16:11:00,"salmonShed","20449374","ambient"
"21862",10.6,2018-12-16 16:21:00,"salmonShed","20449374","ambient"
"21863",10.6,2018-12-16 16:31:00,"salmonShed","20449374","ambient"
"21864",10.6,2018-12-16 16:41:00,"salmonShed","20449374","ambient"
"21865",10.6,2018-12-17 12:31:00,"salmonShed","20449374","ambient"
"21866",10.6,2018-12-17 12:41:00,"salmonShed","20449374","ambient"
"21867",10.6,2018-12-17 12:51:00,"salmonShed","20449374","ambient"
"21868",10.6,2018-12-17 13:01:00,"salmonShed","20449374","ambient"
"21869",10.6,2018-12-17 13:11:00,"salmonShed","20449374","ambient"
"21870",10.6,2018-12-17 13:21:00,"salmonShed","20449374","ambient"
"21871",10.6,2018-12-17 13:41:00,"salmonShed","20449374","ambient"
"21872",10.6,2018-12-18 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21873",10.6,2019-05-06 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21874",10.6,2019-05-08 15:21:00,"salmonShed","20449374","ambient"
"21875",10.6,2019-05-08 16:31:00,"salmonShed","20449374","ambient"
"21876",10.6,2019-05-10 13:01:00,"salmonShed","20449374","ambient"
"21877",10.6,2019-05-10 19:31:00,"salmonShed","20449374","ambient"
"21878",10.6,2019-05-12 19:11:00,"salmonShed","20449374","ambient"
"21879",10.6,2019-05-13 20:31:00,"salmonShed","20449374","ambient"
"21880",10.6,2019-05-13 20:51:00,"salmonShed","20449374","ambient"
"21881",10.6,2019-05-14 09:31:00,"salmonShed","20449374","ambient"
"21882",10.6,2019-05-14 20:31:00,"salmonShed","20449374","ambient"
"21883",10.6,2019-05-16 04:21:00,"salmonShed","20449374","ambient"
"21884",10.6,2019-05-16 11:31:00,"salmonShed","20449374","ambient"
"21885",10.6,2019-05-16 15:01:00,"salmonShed","20449374","ambient"
"21886",10.6,2019-05-16 16:21:00,"salmonShed","20449374","ambient"
"21887",10.6,2019-05-16 22:31:00,"salmonShed","20449374","ambient"
"21888",10.6,2019-05-17 11:11:00,"salmonShed","20449374","ambient"
"21889",10.6,2019-05-17 16:51:00,"salmonShed","20449374","ambient"
"21890",10.6,2019-05-18 18:41:00,"salmonShed","20449374","ambient"
"21891",10.6,2019-05-19 00:31:00,"salmonShed","20449374","ambient"
"21892",10.6,2019-05-19 03:01:00,"salmonShed","20449374","ambient"
"21893",10.6,2019-05-19 08:51:00,"salmonShed","20449374","ambient"
"21894",10.6,2019-05-19 21:51:00,"salmonShed","20449374","ambient"
"21895",10.6,2019-05-21 18:11:00,"salmonShed","20449374","ambient"
"21896",10.6,2019-05-21 18:31:00,"salmonShed","20449374","ambient"
"21897",10.6,2019-05-21 18:41:00,"salmonShed","20449374","ambient"
"21898",10.6,2019-05-21 18:51:00,"salmonShed","20449374","ambient"
"21899",10.6,2019-05-21 19:01:00,"salmonShed","20449374","ambient"
"21900",10.6,2019-05-22 05:21:00,"salmonShed","20449374","ambient"
"21901",10.6,2019-05-22 10:41:00,"salmonShed","20449374","ambient"
"21902",10.6,2019-05-23 02:31:00,"salmonShed","20449374","ambient"
"21903",10.6,2019-05-28 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21904",10.6,2019-05-28 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21905",10.6,2019-05-28 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21906",10.6,2019-05-31 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21907",10.6,2019-06-01 07:51:00,"salmonShed","20449374","ambient"
"21908",10.6,2019-06-02 07:11:00,"salmonShed","20449374","ambient"
"21909",10.6,2019-06-03 05:11:00,"salmonShed","20449374","ambient"
"21910",10.6,2019-06-05 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"21911",10.61,2018-12-04 12:31:00,"salmonShed","20449374","ambient"
"21912",10.61,2018-12-04 21:41:00,"salmonShed","20449374","ambient"
"21913",10.61,2018-12-04 22:01:00,"salmonShed","20449374","ambient"
"21914",10.61,2018-12-04 22:11:00,"salmonShed","20449374","ambient"
"21915",10.61,2018-12-04 22:31:00,"salmonShed","20449374","ambient"
"21916",10.61,2018-12-05 01:41:00,"salmonShed","20449374","ambient"
"21917",10.61,2018-12-05 02:31:00,"salmonShed","20449374","ambient"
"21918",10.61,2018-12-05 02:41:00,"salmonShed","20449374","ambient"
"21919",10.61,2018-12-05 02:51:00,"salmonShed","20449374","ambient"
"21920",10.61,2018-12-05 04:11:00,"salmonShed","20449374","ambient"
"21921",10.61,2018-12-05 04:21:00,"salmonShed","20449374","ambient"
"21922",10.61,2018-12-05 12:21:00,"salmonShed","20449374","ambient"
"21923",10.61,2018-12-05 19:01:00,"salmonShed","20449374","ambient"
"21924",10.61,2018-12-06 14:21:00,"salmonShed","20449374","ambient"
"21925",10.61,2018-12-06 14:31:00,"salmonShed","20449374","ambient"
"21926",10.61,2018-12-06 17:11:00,"salmonShed","20449374","ambient"
"21927",10.61,2018-12-07 12:41:00,"salmonShed","20449374","ambient"
"21928",10.61,2018-12-07 20:31:00,"salmonShed","20449374","ambient"
"21929",10.61,2018-12-07 20:41:00,"salmonShed","20449374","ambient"
"21930",10.61,2018-12-07 21:41:00,"salmonShed","20449374","ambient"
"21931",10.61,2018-12-07 22:01:00,"salmonShed","20449374","ambient"
"21932",10.61,2018-12-08 00:31:00,"salmonShed","20449374","ambient"
"21933",10.61,2018-12-08 00:41:00,"salmonShed","20449374","ambient"
"21934",10.61,2018-12-08 00:51:00,"salmonShed","20449374","ambient"
"21935",10.61,2018-12-08 03:21:00,"salmonShed","20449374","ambient"
"21936",10.61,2018-12-08 03:31:00,"salmonShed","20449374","ambient"
"21937",10.61,2018-12-08 06:41:00,"salmonShed","20449374","ambient"
"21938",10.61,2018-12-08 06:51:00,"salmonShed","20449374","ambient"
"21939",10.61,2018-12-08 07:11:00,"salmonShed","20449374","ambient"
"21940",10.61,2018-12-08 07:51:00,"salmonShed","20449374","ambient"
"21941",10.61,2018-12-08 08:01:00,"salmonShed","20449374","ambient"
"21942",10.61,2018-12-08 08:11:00,"salmonShed","20449374","ambient"
"21943",10.61,2018-12-08 08:21:00,"salmonShed","20449374","ambient"
"21944",10.61,2018-12-08 18:11:00,"salmonShed","20449374","ambient"
"21945",10.61,2018-12-08 19:21:00,"salmonShed","20449374","ambient"
"21946",10.61,2018-12-08 19:31:00,"salmonShed","20449374","ambient"
"21947",10.61,2018-12-09 06:41:00,"salmonShed","20449374","ambient"
"21948",10.61,2018-12-09 07:51:00,"salmonShed","20449374","ambient"
"21949",10.61,2018-12-13 12:01:00,"salmonShed","20449374","ambient"
"21950",10.61,2018-12-13 12:11:00,"salmonShed","20449374","ambient"
"21951",10.61,2018-12-14 13:11:00,"salmonShed","20449374","ambient"
"21952",10.61,2018-12-14 13:21:00,"salmonShed","20449374","ambient"
"21953",10.61,2018-12-14 13:51:00,"salmonShed","20449374","ambient"
"21954",10.61,2019-05-08 15:31:00,"salmonShed","20449374","ambient"
"21955",10.61,2019-05-08 16:21:00,"salmonShed","20449374","ambient"
"21956",10.61,2019-05-09 20:11:00,"salmonShed","20449374","ambient"
"21957",10.61,2019-05-10 13:11:00,"salmonShed","20449374","ambient"
"21958",10.61,2019-05-11 13:11:00,"salmonShed","20449374","ambient"
"21959",10.61,2019-05-11 13:21:00,"salmonShed","20449374","ambient"
"21960",10.61,2019-05-11 19:41:00,"salmonShed","20449374","ambient"
"21961",10.61,2019-05-12 14:41:00,"salmonShed","20449374","ambient"
"21962",10.61,2019-05-12 18:51:00,"salmonShed","20449374","ambient"
"21963",10.61,2019-05-12 19:01:00,"salmonShed","20449374","ambient"
"21964",10.61,2019-05-13 14:21:00,"salmonShed","20449374","ambient"
"21965",10.61,2019-05-13 20:41:00,"salmonShed","20449374","ambient"
"21966",10.61,2019-05-14 15:11:00,"salmonShed","20449374","ambient"
"21967",10.61,2019-05-17 08:41:00,"salmonShed","20449374","ambient"
"21968",10.61,2019-05-17 20:21:00,"salmonShed","20449374","ambient"
"21969",10.61,2019-05-18 08:41:00,"salmonShed","20449374","ambient"
"21970",10.61,2019-05-19 00:41:00,"salmonShed","20449374","ambient"
"21971",10.61,2019-05-21 17:51:00,"salmonShed","20449374","ambient"
"21972",10.61,2019-05-21 18:01:00,"salmonShed","20449374","ambient"
"21973",10.61,2019-05-21 18:21:00,"salmonShed","20449374","ambient"
"21974",10.61,2019-05-21 23:41:00,"salmonShed","20449374","ambient"
"21975",10.61,2019-05-22 03:51:00,"salmonShed","20449374","ambient"
"21976",10.61,2019-05-23 01:01:00,"salmonShed","20449374","ambient"
"21977",10.61,2019-05-23 02:41:00,"salmonShed","20449374","ambient"
"21978",10.61,2019-05-23 02:51:00,"salmonShed","20449374","ambient"
"21979",10.61,2019-05-25 22:01:00,"salmonShed","20449374","ambient"
"21980",10.61,2019-05-25 22:11:00,"salmonShed","20449374","ambient"
"21981",10.61,2019-05-25 22:21:00,"salmonShed","20449374","ambient"
"21982",10.61,2019-05-25 22:31:00,"salmonShed","20449374","ambient"
"21983",10.61,2019-06-01 03:01:00,"salmonShed","20449374","ambient"
"21984",10.61,2019-06-02 03:01:00,"salmonShed","20449374","ambient"
"21985",10.61,2019-06-03 05:01:00,"salmonShed","20449374","ambient"
"21986",10.61,2019-06-03 09:01:00,"salmonShed","20449374","ambient"
"21987",10.62,2018-12-04 04:21:00,"salmonShed","20449374","ambient"
"21988",10.62,2018-12-04 04:31:00,"salmonShed","20449374","ambient"
"21989",10.62,2018-12-04 04:41:00,"salmonShed","20449374","ambient"
"21990",10.62,2018-12-04 12:41:00,"salmonShed","20449374","ambient"
"21991",10.62,2018-12-04 21:11:00,"salmonShed","20449374","ambient"
"21992",10.62,2018-12-04 21:21:00,"salmonShed","20449374","ambient"
"21993",10.62,2018-12-04 21:31:00,"salmonShed","20449374","ambient"
"21994",10.62,2018-12-05 03:01:00,"salmonShed","20449374","ambient"
"21995",10.62,2018-12-05 04:01:00,"salmonShed","20449374","ambient"
"21996",10.62,2018-12-05 12:31:00,"salmonShed","20449374","ambient"
"21997",10.62,2018-12-05 18:51:00,"salmonShed","20449374","ambient"
"21998",10.62,2018-12-06 17:01:00,"salmonShed","20449374","ambient"
"21999",10.62,2018-12-07 19:51:00,"salmonShed","20449374","ambient"
"22000",10.62,2018-12-07 20:11:00,"salmonShed","20449374","ambient"
"22001",10.62,2018-12-07 20:21:00,"salmonShed","20449374","ambient"
"22002",10.62,2018-12-07 22:11:00,"salmonShed","20449374","ambient"
"22003",10.62,2018-12-07 22:21:00,"salmonShed","20449374","ambient"
"22004",10.62,2018-12-07 22:31:00,"salmonShed","20449374","ambient"
"22005",10.62,2018-12-07 23:31:00,"salmonShed","20449374","ambient"
"22006",10.62,2018-12-08 00:11:00,"salmonShed","20449374","ambient"
"22007",10.62,2018-12-08 00:21:00,"salmonShed","20449374","ambient"
"22008",10.62,2018-12-08 03:41:00,"salmonShed","20449374","ambient"
"22009",10.62,2018-12-08 03:51:00,"salmonShed","20449374","ambient"
"22010",10.62,2018-12-08 06:11:00,"salmonShed","20449374","ambient"
"22011",10.62,2018-12-08 06:21:00,"salmonShed","20449374","ambient"
"22012",10.62,2018-12-08 06:31:00,"salmonShed","20449374","ambient"
"22013",10.62,2018-12-08 07:01:00,"salmonShed","20449374","ambient"
"22014",10.62,2018-12-08 07:21:00,"salmonShed","20449374","ambient"
"22015",10.62,2018-12-08 07:31:00,"salmonShed","20449374","ambient"
"22016",10.62,2018-12-08 07:41:00,"salmonShed","20449374","ambient"
"22017",10.62,2018-12-08 18:21:00,"salmonShed","20449374","ambient"
"22018",10.62,2018-12-08 18:31:00,"salmonShed","20449374","ambient"
"22019",10.62,2018-12-08 18:41:00,"salmonShed","20449374","ambient"
"22020",10.62,2018-12-08 18:51:00,"salmonShed","20449374","ambient"
"22021",10.62,2018-12-08 19:11:00,"salmonShed","20449374","ambient"
"22022",10.62,2018-12-09 06:51:00,"salmonShed","20449374","ambient"
"22023",10.62,2018-12-09 07:41:00,"salmonShed","20449374","ambient"
"22024",10.62,2018-12-13 12:21:00,"salmonShed","20449374","ambient"
"22025",10.62,2018-12-13 12:31:00,"salmonShed","20449374","ambient"
"22026",10.62,2018-12-13 18:21:00,"salmonShed","20449374","ambient"
"22027",10.62,2018-12-14 13:41:00,"salmonShed","20449374","ambient"
"22028",10.62,2018-12-14 14:01:00,"salmonShed","20449374","ambient"
"22029",10.62,2018-12-14 14:11:00,"salmonShed","20449374","ambient"
"22030",10.62,2018-12-14 17:11:00,"salmonShed","20449374","ambient"
"22031",10.62,2018-12-14 17:21:00,"salmonShed","20449374","ambient"
"22032",10.62,2019-05-09 12:51:00,"salmonShed","20449374","ambient"
"22033",10.62,2019-05-10 19:21:00,"salmonShed","20449374","ambient"
"22034",10.62,2019-05-12 17:51:00,"salmonShed","20449374","ambient"
"22035",10.62,2019-05-12 18:01:00,"salmonShed","20449374","ambient"
"22036",10.62,2019-05-12 18:31:00,"salmonShed","20449374","ambient"
"22037",10.62,2019-05-12 18:41:00,"salmonShed","20449374","ambient"
"22038",10.62,2019-05-13 14:31:00,"salmonShed","20449374","ambient"
"22039",10.62,2019-05-13 14:51:00,"salmonShed","20449374","ambient"
"22040",10.62,2019-05-13 15:01:00,"salmonShed","20449374","ambient"
"22041",10.62,2019-05-13 15:11:00,"salmonShed","20449374","ambient"
"22042",10.62,2019-05-13 20:21:00,"salmonShed","20449374","ambient"
"22043",10.62,2019-05-16 14:51:00,"salmonShed","20449374","ambient"
"22044",10.62,2019-05-18 08:51:00,"salmonShed","20449374","ambient"
"22045",10.62,2019-05-19 00:51:00,"salmonShed","20449374","ambient"
"22046",10.62,2019-05-21 17:21:00,"salmonShed","20449374","ambient"
"22047",10.62,2019-05-21 17:31:00,"salmonShed","20449374","ambient"
"22048",10.62,2019-05-21 17:41:00,"salmonShed","20449374","ambient"
"22049",10.62,2019-05-21 19:11:00,"salmonShed","20449374","ambient"
"22050",10.62,2019-05-22 04:01:00,"salmonShed","20449374","ambient"
"22051",10.62,2019-05-22 05:11:00,"salmonShed","20449374","ambient"
"22052",10.62,2019-05-22 10:51:00,"salmonShed","20449374","ambient"
"22053",10.62,2019-05-23 00:51:00,"salmonShed","20449374","ambient"
"22054",10.62,2019-05-23 03:01:00,"salmonShed","20449374","ambient"
"22055",10.62,2019-05-23 05:11:00,"salmonShed","20449374","ambient"
"22056",10.62,2019-05-23 05:21:00,"salmonShed","20449374","ambient"
"22057",10.62,2019-05-25 22:41:00,"salmonShed","20449374","ambient"
"22058",10.62,2019-06-02 07:21:00,"salmonShed","20449374","ambient"
"22059",10.62,2019-06-03 09:11:00,"salmonShed","20449374","ambient"
"22060",10.64,2018-12-04 03:51:00,"salmonShed","20449374","ambient"
"22061",10.64,2018-12-04 04:01:00,"salmonShed","20449374","ambient"
"22062",10.64,2018-12-04 04:11:00,"salmonShed","20449374","ambient"
"22063",10.64,2018-12-04 12:51:00,"salmonShed","20449374","ambient"
"22064",10.64,2018-12-04 21:01:00,"salmonShed","20449374","ambient"
"22065",10.64,2018-12-05 03:11:00,"salmonShed","20449374","ambient"
"22066",10.64,2018-12-05 03:31:00,"salmonShed","20449374","ambient"
"22067",10.64,2018-12-05 03:51:00,"salmonShed","20449374","ambient"
"22068",10.64,2018-12-05 12:41:00,"salmonShed","20449374","ambient"
"22069",10.64,2018-12-05 12:51:00,"salmonShed","20449374","ambient"
"22070",10.64,2018-12-05 18:41:00,"salmonShed","20449374","ambient"
"22071",10.64,2018-12-06 14:41:00,"salmonShed","20449374","ambient"
"22072",10.64,2018-12-06 14:51:00,"salmonShed","20449374","ambient"
"22073",10.64,2018-12-06 15:01:00,"salmonShed","20449374","ambient"
"22074",10.64,2018-12-06 16:21:00,"salmonShed","20449374","ambient"
"22075",10.64,2018-12-06 16:31:00,"salmonShed","20449374","ambient"
"22076",10.64,2018-12-06 16:41:00,"salmonShed","20449374","ambient"
"22077",10.64,2018-12-06 16:51:00,"salmonShed","20449374","ambient"
"22078",10.64,2018-12-07 12:51:00,"salmonShed","20449374","ambient"
"22079",10.64,2018-12-07 19:41:00,"salmonShed","20449374","ambient"
"22080",10.64,2018-12-07 20:01:00,"salmonShed","20449374","ambient"
"22081",10.64,2018-12-07 22:41:00,"salmonShed","20449374","ambient"
"22082",10.64,2018-12-07 22:51:00,"salmonShed","20449374","ambient"
"22083",10.64,2018-12-07 23:01:00,"salmonShed","20449374","ambient"
"22084",10.64,2018-12-07 23:11:00,"salmonShed","20449374","ambient"
"22085",10.64,2018-12-07 23:21:00,"salmonShed","20449374","ambient"
"22086",10.64,2018-12-07 23:41:00,"salmonShed","20449374","ambient"
"22087",10.64,2018-12-07 23:51:00,"salmonShed","20449374","ambient"
"22088",10.64,2018-12-08 00:01:00,"salmonShed","20449374","ambient"
"22089",10.64,2018-12-08 04:01:00,"salmonShed","20449374","ambient"
"22090",10.64,2018-12-08 04:11:00,"salmonShed","20449374","ambient"
"22091",10.64,2018-12-08 04:21:00,"salmonShed","20449374","ambient"
"22092",10.64,2018-12-08 04:31:00,"salmonShed","20449374","ambient"
"22093",10.64,2018-12-08 04:41:00,"salmonShed","20449374","ambient"
"22094",10.64,2018-12-08 04:51:00,"salmonShed","20449374","ambient"
"22095",10.64,2018-12-08 05:01:00,"salmonShed","20449374","ambient"
"22096",10.64,2018-12-08 05:11:00,"salmonShed","20449374","ambient"
"22097",10.64,2018-12-08 05:21:00,"salmonShed","20449374","ambient"
"22098",10.64,2018-12-08 05:31:00,"salmonShed","20449374","ambient"
"22099",10.64,2018-12-08 05:51:00,"salmonShed","20449374","ambient"
"22100",10.64,2018-12-08 06:01:00,"salmonShed","20449374","ambient"
"22101",10.64,2018-12-08 19:01:00,"salmonShed","20449374","ambient"
"22102",10.64,2018-12-09 07:01:00,"salmonShed","20449374","ambient"
"22103",10.64,2018-12-09 07:11:00,"salmonShed","20449374","ambient"
"22104",10.64,2018-12-09 07:21:00,"salmonShed","20449374","ambient"
"22105",10.64,2018-12-09 07:31:00,"salmonShed","20449374","ambient"
"22106",10.64,2018-12-13 12:41:00,"salmonShed","20449374","ambient"
"22107",10.64,2018-12-13 12:51:00,"salmonShed","20449374","ambient"
"22108",10.64,2018-12-14 14:21:00,"salmonShed","20449374","ambient"
"22109",10.64,2018-12-14 14:31:00,"salmonShed","20449374","ambient"
"22110",10.64,2019-05-08 15:41:00,"salmonShed","20449374","ambient"
"22111",10.64,2019-05-08 15:51:00,"salmonShed","20449374","ambient"
"22112",10.64,2019-05-08 16:01:00,"salmonShed","20449374","ambient"
"22113",10.64,2019-05-08 16:11:00,"salmonShed","20449374","ambient"
"22114",10.64,2019-05-09 13:01:00,"salmonShed","20449374","ambient"
"22115",10.64,2019-05-09 20:01:00,"salmonShed","20449374","ambient"
"22116",10.64,2019-05-10 13:21:00,"salmonShed","20449374","ambient"
"22117",10.64,2019-05-11 13:31:00,"salmonShed","20449374","ambient"
"22118",10.64,2019-05-11 19:31:00,"salmonShed","20449374","ambient"
"22119",10.64,2019-05-12 17:41:00,"salmonShed","20449374","ambient"
"22120",10.64,2019-05-12 18:11:00,"salmonShed","20449374","ambient"
"22121",10.64,2019-05-12 18:21:00,"salmonShed","20449374","ambient"
"22122",10.64,2019-05-13 14:41:00,"salmonShed","20449374","ambient"
"22123",10.64,2019-05-13 15:21:00,"salmonShed","20449374","ambient"
"22124",10.64,2019-05-13 20:01:00,"salmonShed","20449374","ambient"
"22125",10.64,2019-05-13 20:11:00,"salmonShed","20449374","ambient"
"22126",10.64,2019-05-14 09:21:00,"salmonShed","20449374","ambient"
"22127",10.64,2019-05-15 07:41:00,"salmonShed","20449374","ambient"
"22128",10.64,2019-05-16 11:21:00,"salmonShed","20449374","ambient"
"22129",10.64,2019-05-16 16:31:00,"salmonShed","20449374","ambient"
"22130",10.64,2019-05-16 22:21:00,"salmonShed","20449374","ambient"
"22131",10.64,2019-05-17 08:51:00,"salmonShed","20449374","ambient"
"22132",10.64,2019-05-17 09:01:00,"salmonShed","20449374","ambient"
"22133",10.64,2019-05-17 11:01:00,"salmonShed","20449374","ambient"
"22134",10.64,2019-05-17 17:01:00,"salmonShed","20449374","ambient"
"22135",10.64,2019-05-17 20:11:00,"salmonShed","20449374","ambient"
"22136",10.64,2019-05-19 02:51:00,"salmonShed","20449374","ambient"
"22137",10.64,2019-05-19 09:01:00,"salmonShed","20449374","ambient"
"22138",10.64,2019-05-19 21:41:00,"salmonShed","20449374","ambient"
"22139",10.64,2019-05-21 17:11:00,"salmonShed","20449374","ambient"
"22140",10.64,2019-05-21 23:21:00,"salmonShed","20449374","ambient"
"22141",10.64,2019-05-21 23:31:00,"salmonShed","20449374","ambient"
"22142",10.64,2019-05-22 04:11:00,"salmonShed","20449374","ambient"
"22143",10.64,2019-05-22 05:01:00,"salmonShed","20449374","ambient"
"22144",10.64,2019-05-23 03:11:00,"salmonShed","20449374","ambient"
"22145",10.64,2019-05-23 04:41:00,"salmonShed","20449374","ambient"
"22146",10.64,2019-05-23 04:51:00,"salmonShed","20449374","ambient"
"22147",10.64,2019-05-23 05:01:00,"salmonShed","20449374","ambient"
"22148",10.64,2019-05-23 05:31:00,"salmonShed","20449374","ambient"
"22149",10.64,2019-05-24 21:51:00,"salmonShed","20449374","ambient"
"22150",10.64,2019-05-24 22:01:00,"salmonShed","20449374","ambient"
"22151",10.64,2019-05-24 22:11:00,"salmonShed","20449374","ambient"
"22152",10.64,2019-05-25 21:51:00,"salmonShed","20449374","ambient"
"22153",10.64,2019-05-25 22:51:00,"salmonShed","20449374","ambient"
"22154",10.64,2019-05-28 00:41:00,"salmonShed","20449374","ambient"
"22155",10.64,2019-05-28 01:01:00,"salmonShed","20449374","ambient"
"22156",10.64,2019-06-01 08:01:00,"salmonShed","20449374","ambient"
"22157",10.64,2019-06-02 07:31:00,"salmonShed","20449374","ambient"
"22158",10.64,2019-06-03 04:51:00,"salmonShed","20449374","ambient"
"22159",10.64,2019-06-03 09:21:00,"salmonShed","20449374","ambient"
"22160",10.65,2018-12-04 03:21:00,"salmonShed","20449374","ambient"
"22161",10.65,2018-12-04 03:31:00,"salmonShed","20449374","ambient"
"22162",10.65,2018-12-04 03:41:00,"salmonShed","20449374","ambient"
"22163",10.65,2018-12-04 13:01:00,"salmonShed","20449374","ambient"
"22164",10.65,2018-12-04 20:21:00,"salmonShed","20449374","ambient"
"22165",10.65,2018-12-04 20:31:00,"salmonShed","20449374","ambient"
"22166",10.65,2018-12-04 20:41:00,"salmonShed","20449374","ambient"
"22167",10.65,2018-12-04 20:51:00,"salmonShed","20449374","ambient"
"22168",10.65,2018-12-05 03:21:00,"salmonShed","20449374","ambient"
"22169",10.65,2018-12-05 03:41:00,"salmonShed","20449374","ambient"
"22170",10.65,2018-12-05 13:01:00,"salmonShed","20449374","ambient"
"22171",10.65,2018-12-06 15:11:00,"salmonShed","20449374","ambient"
"22172",10.65,2018-12-06 15:21:00,"salmonShed","20449374","ambient"
"22173",10.65,2018-12-06 15:31:00,"salmonShed","20449374","ambient"
"22174",10.65,2018-12-06 15:41:00,"salmonShed","20449374","ambient"
"22175",10.65,2018-12-06 15:51:00,"salmonShed","20449374","ambient"
"22176",10.65,2018-12-06 16:01:00,"salmonShed","20449374","ambient"
"22177",10.65,2018-12-06 16:11:00,"salmonShed","20449374","ambient"
"22178",10.65,2018-12-07 13:01:00,"salmonShed","20449374","ambient"
"22179",10.65,2018-12-07 18:11:00,"salmonShed","20449374","ambient"
"22180",10.65,2018-12-07 18:21:00,"salmonShed","20449374","ambient"
"22181",10.65,2018-12-07 18:31:00,"salmonShed","20449374","ambient"
"22182",10.65,2018-12-07 18:41:00,"salmonShed","20449374","ambient"
"22183",10.65,2018-12-07 18:51:00,"salmonShed","20449374","ambient"
"22184",10.65,2018-12-07 19:01:00,"salmonShed","20449374","ambient"
"22185",10.65,2018-12-07 19:21:00,"salmonShed","20449374","ambient"
"22186",10.65,2018-12-07 19:31:00,"salmonShed","20449374","ambient"
"22187",10.65,2018-12-08 05:41:00,"salmonShed","20449374","ambient"
"22188",10.65,2018-12-13 13:01:00,"salmonShed","20449374","ambient"
"22189",10.65,2018-12-13 13:11:00,"salmonShed","20449374","ambient"
"22190",10.65,2018-12-13 18:01:00,"salmonShed","20449374","ambient"
"22191",10.65,2018-12-13 18:11:00,"salmonShed","20449374","ambient"
"22192",10.65,2018-12-14 14:41:00,"salmonShed","20449374","ambient"
"22193",10.65,2018-12-14 14:51:00,"salmonShed","20449374","ambient"
"22194",10.65,2018-12-14 16:51:00,"salmonShed","20449374","ambient"
"22195",10.65,2018-12-14 17:01:00,"salmonShed","20449374","ambient"
"22196",10.65,2019-05-12 14:51:00,"salmonShed","20449374","ambient"
"22197",10.65,2019-05-12 17:31:00,"salmonShed","20449374","ambient"
"22198",10.65,2019-05-13 15:31:00,"salmonShed","20449374","ambient"
