"","salinity","ObservationDate","treatment","location","sensortype"
"274",25.0209,2019-05-31 18:41:00,"ambient","salmonShed","20449374"
"275",25.0218,2019-05-19 12:31:00,"ambient","salmonShed","20449374"
"276",25.0222,2019-05-26 18:11:00,"ambient","salmonShed","20449374"
"277",25.0222,2019-05-30 11:51:00,"ambient","salmonShed","20449374"
"278",25.0222,2019-05-31 19:21:00,"ambient","salmonShed","20449374"
"279",25.0223,2019-05-23 16:31:00,"ambient","salmonShed","20449374"
"280",25.0229,2019-05-30 05:41:00,"ambient","salmonShed","20449374"
"281",25.023,2019-05-30 16:21:00,"ambient","salmonShed","20449374"
"282",25.0233,2019-05-26 16:01:00,"ambient","salmonShed","20449374"
"283",25.0233,2019-05-28 21:01:00,"ambient","salmonShed","20449374"
"284",25.0233,2019-05-29 12:31:00,"ambient","salmonShed","20449374"
"285",25.0233,2019-05-31 17:41:00,"ambient","salmonShed","20449374"
"286",25.0233,2019-05-31 19:51:00,"ambient","salmonShed","20449374"
"287",25.0238,2019-05-29 22:41:00,"ambient","salmonShed","20449374"
"288",25.0241,2019-05-15 10:01:00,"ambient","salmonShed","20449374"
"289",25.0241,2019-05-15 10:41:00,"ambient","salmonShed","20449374"
"290",25.0242,2019-05-30 20:01:00,"ambient","salmonShed","20449374"
"291",25.0243,2019-05-15 17:41:00,"ambient","salmonShed","20449374"
"292",25.0243,2019-05-16 08:41:00,"ambient","salmonShed","20449374"
"293",25.0246,2019-05-19 11:11:00,"ambient","salmonShed","20449374"
"294",25.0249,2019-06-02 12:11:00,"ambient","salmonShed","20449374"
"295",25.0251,2019-05-27 18:31:00,"ambient","salmonShed","20449374"
"296",25.0251,2019-05-30 17:31:00,"ambient","salmonShed","20449374"
"297",25.0251,2019-05-30 17:41:00,"ambient","salmonShed","20449374"
"298",25.0257,2019-05-15 18:51:00,"ambient","salmonShed","20449374"
"299",25.0259,2019-05-15 17:31:00,"ambient","salmonShed","20449374"
"300",25.0259,2019-05-16 00:01:00,"ambient","salmonShed","20449374"
"301",25.0261,2019-05-29 09:41:00,"ambient","salmonShed","20449374"
"302",25.0263,2019-04-09 15:01:00,"ambient","salmonShed","20449374"
"303",25.0263,2019-05-16 08:21:00,"ambient","salmonShed","20449374"
"304",25.0263,2019-05-29 15:31:00,"ambient","salmonShed","20449374"
"305",25.0263,2019-05-30 17:11:00,"ambient","salmonShed","20449374"
"306",25.0264,2019-05-19 12:21:00,"ambient","salmonShed","20449374"
"307",25.0265,2019-05-15 15:41:00,"ambient","salmonShed","20449374"
"308",25.0269,2019-05-28 15:51:00,"ambient","salmonShed","20449374"
"309",25.0273,2019-05-26 17:21:00,"ambient","salmonShed","20449374"
