"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
1122,04/30/19 05:35:49 AM,11.50,9.18,11.50,99.0,,,
1123,04/30/19 05:45:49 AM,11.50,9.16,11.50,98.9,,,
1124,04/30/19 05:55:49 AM,11.50,9.16,11.50,98.9,,,
1125,04/30/19 06:05:49 AM,11.52,9.16,11.52,99.1,,,
1126,04/30/19 06:15:49 AM,11.50,9.16,11.50,98.9,,,
1127,04/30/19 06:25:49 AM,11.50,9.16,11.50,98.9,,,
1128,04/30/19 06:35:49 AM,11.51,9.14,11.51,99.0,,,
1129,04/30/19 06:45:49 AM,11.50,9.14,11.50,98.9,,,
1130,04/30/19 06:55:49 AM,11.52,9.16,11.52,99.1,,,
1131,04/30/19 07:05:49 AM,11.52,9.16,11.52,99.1,,,
1132,04/30/19 07:15:49 AM,11.53,9.16,11.53,99.2,,,
1133,04/30/19 07:25:49 AM,11.53,9.18,11.53,99.3,,,
1134,04/30/19 07:35:49 AM,11.54,9.20,11.54,99.4,,,
1135,04/30/19 07:45:49 AM,11.54,9.22,11.54,99.4,,,
1136,04/30/19 07:55:49 AM,11.53,9.24,11.53,99.4,,,
1137,04/30/19 08:05:49 AM,11.53,9.26,11.53,99.4,,,
1138,04/30/19 08:15:49 AM,11.53,9.28,11.53,99.5,,,
1139,04/30/19 08:25:49 AM,11.54,9.30,11.54,99.6,,,
1140,04/30/19 08:35:49 AM,11.52,9.30,11.52,99.5,,,
1141,04/30/19 08:45:49 AM,11.52,9.32,11.52,99.5,,,
1142,04/30/19 08:55:49 AM,11.52,9.34,11.52,99.5,,,
1143,04/30/19 09:05:49 AM,11.51,9.36,11.51,99.5,,,
1144,04/30/19 09:15:49 AM,11.52,9.38,11.52,99.6,,,
1145,04/30/19 09:25:49 AM,11.50,9.40,11.50,99.5,,,
1146,04/30/19 09:35:49 AM,11.50,9.40,11.50,99.5,,,
1147,04/30/19 09:45:49 AM,11.49,9.44,11.49,99.5,,,
1148,04/30/19 09:55:49 AM,11.49,9.46,11.49,99.6,,,
1149,04/30/19 10:05:49 AM,11.48,9.46,11.48,99.5,,,
1150,04/30/19 10:15:49 AM,11.48,9.48,11.48,99.5,,,
1151,04/30/19 10:23:09 AM,,,,,Logged,,
1152,04/30/19 10:23:12 AM,,,,,,Logged,Logged
