"","pH","ObservationDate","treatment","location","sensortype"
"934",7.245360523,2019-04-23,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"935",7.248861958,2019-06-05,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"936",7.25,2018-11-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"937",7.25,2018-11-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"938",7.25,2018-11-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"939",7.25,2018-11-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"940",7.25,2018-11-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"941",7.25,2018-12-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"942",7.25,2018-12-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"943",7.25,2018-12-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"944",7.25,2018-12-28,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"945",7.25,2019-02-20,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"946",7.25,2019-02-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"947",7.25,2019-03-19,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"948",7.25,2019-03-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"949",7.25,2019-03-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"950",7.25,2019-03-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"951",7.25,2019-03-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"952",7.25,2019-04-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"953",7.25,2019-04-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"954",7.25,2019-05-30,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"955",7.25,2019-06-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"956",7.25,2019-06-03,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"957",7.25,2019-06-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"958",7.25,2019-07-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"959",7.25,2019-07-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"960",7.250278227,2018-11-21,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"961",7.25074674,2018-10-09,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"962",7.252498061,2018-08-29,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"963",7.253938473,2018-08-29,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"964",7.254733024,2019-02-12,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"965",7.256552911,2019-06-13,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"966",7.258648458,2018-12-12,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"967",7.26,2018-09-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"968",7.26,2019-03-25,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"969",7.26,2019-04-11,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"970",7.26,2019-04-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"971",7.26,2019-05-15,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"972",7.26,2019-06-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"973",7.264786287,2019-04-02,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"974",7.265671603,2019-06-05,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"975",7.267596198,2018-11-28,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"976",7.268962243,2018-11-28,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"977",7.27,2018-11-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"978",7.27,2018-12-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"979",7.27,2019-02-16,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"980",7.27,2019-02-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"981",7.27,2019-04-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"982",7.27,2019-04-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"983",7.27,2019-05-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"984",7.27,2019-05-31,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"985",7.27,2019-06-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"986",7.27,2019-06-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"987",7.271265609,2019-02-21,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"988",7.273696877,2018-12-12,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"989",7.28,2019-05-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"990",7.28,2019-05-29,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"991",7.28,2019-06-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"992",7.283382008,2018-11-21,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"993",7.29,2019-03-27,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"994",7.29,2019-04-06,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"995",7.29,2019-04-08,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"996",7.29,2019-04-26,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"997",7.29,2019-05-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"998",7.297249762,2019-02-21,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"999",7.298050623,2019-04-02,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1000",7.3,2018-11-20,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1001",7.3,2019-04-12,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1002",7.3,2019-06-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1003",7.31,2018-12-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1004",7.31,2019-03-24,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1005",7.31,2019-04-04,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1006",7.317668824,2019-05-29,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1007",7.32,2019-04-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1008",7.321806036,2019-02-27,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1009",7.323400416,2019-07-03,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1010",7.326079152,2019-02-27,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1011",7.332021434,2018-11-21,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1012",7.3451641,2018-12-04,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1013",7.346831697,2019-03-27,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1014",7.347884256,2019-03-27,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1015",7.354437208,2018-11-21,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1016",7.36,2019-06-01,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1017",7.36,2019-06-02,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1018",7.37,2018-12-14,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1019",7.37,2019-04-05,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1020",7.373293289,2019-05-01,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1021",7.378209536,2019-06-05,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1022",7.38,2018-10-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1023",7.398534367,2019-05-22,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1024",7.4,2018-09-10,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1025",7.4,2019-06-18,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1026",7.407150652,2019-07-03,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1027",7.424488654,2019-06-05,"highCO2_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1028",7.43,2018-10-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1029",7.47,2018-10-09,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1030",7.561307292,2019-05-01,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1031",7.57,2019-07-09,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1032",7.582098992,2018-09-11,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1033",7.583003714,2018-09-11,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1034",7.583971233,2018-09-11,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1035",7.589194543,2018-09-11,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1036",7.597655917,2019-04-23,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1037",7.6,2018-10-30,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1038",7.6,2018-10-31,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1039",7.6,2019-03-23,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1040",7.6,2019-07-08,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1041",7.63,2018-09-25,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1042",7.63,2018-10-09,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1043",7.636655232,2018-08-29,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1044",7.65,2018-09-18,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1045",7.65,2018-09-19,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1046",7.650163581,2018-09-19,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1047",7.659279068,2018-09-19,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1048",7.66,2018-09-20,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1049",7.66,2018-10-08,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1050",7.663254375,2018-09-19,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1051",7.669691329,2018-10-09,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1052",7.67,2018-09-19,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1053",7.67,2018-09-26,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1054",7.67,2018-09-27,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1055",7.67,2018-09-29,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1056",7.67,2018-10-05,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1057",7.67,2018-10-06,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1058",7.67,2018-10-08,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1059",7.67,2018-10-10,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1060",7.672562629,2018-10-09,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1061",7.673142174,2018-10-24,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1062",7.677209939,2018-10-24,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1063",7.678018069,2018-12-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1064",7.68,2018-10-09,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1065",7.685313038,2018-10-24,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1066",7.686221266,2018-10-24,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1067",7.687697885,2018-10-09,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1068",7.688364586,2018-10-24,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1069",7.689283531,2018-11-14,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1070",7.689988632,2018-12-04,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1071",7.69,2018-08-28,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1072",7.69,2018-08-30,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1073",7.69,2018-09-18,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1074",7.69,2018-09-20,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1075",7.69,2018-09-21,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1076",7.69,2018-10-01,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1077",7.69,2018-10-04,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1078",7.69,2018-10-12,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1079",7.69,2018-10-24,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1080",7.690459492,2018-10-09,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1081",7.692239271,2018-12-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1082",7.693285091,2018-11-21,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1083",7.693431119,2018-12-04,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1084",7.69452806,2018-11-07,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1085",7.694640399,2018-11-28,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1086",7.69476328,2018-10-09,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1087",7.695109673,2018-12-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1088",7.695389241,2018-12-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1089",7.695392347,2018-10-24,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1090",7.696171546,2018-11-07,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1091",7.696995239,2018-11-07,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1092",7.698462387,2018-11-21,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1093",7.699920453,2018-11-14,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1094",7.7,2018-08-29,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1095",7.7,2018-09-07,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1096",7.7,2018-09-24,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1097",7.7,2018-10-02,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1098",7.7,2018-10-22,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1099",7.7,2018-10-25,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1100",7.70093282,2018-11-21,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1101",7.701984753,2018-08-29,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1102",7.702138024,2018-12-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1103",7.703801204,2018-12-04,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1104",7.704751772,2018-11-21,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1105",7.706068531,2018-12-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1106",7.706614195,2018-11-28,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1107",7.706979783,2018-10-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1108",7.707587529,2018-11-14,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1109",7.708919749,2018-08-29,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1110",7.709138522,2018-11-28,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1111",7.709385989,2018-11-07,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1112",7.71,2018-08-29,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1113",7.71,2018-08-30,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1114",7.71,2018-08-31,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1115",7.71,2018-09-05,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1116",7.71,2018-09-06,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1117",7.71,2018-09-27,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1118",7.71,2018-10-11,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1119",7.71,2018-10-13,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1120",7.71,2018-10-18,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1121",7.71,2018-10-23,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1122",7.710195832,2018-10-09,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1123",7.711746361,2018-12-04,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1124",7.712519018,2018-11-28,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1125",7.716979535,2018-10-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1126",7.719878576,2018-12-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1127",7.72,2018-09-04,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1128",7.72,2018-09-15,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1129",7.72,2018-09-21,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1130",7.72,2018-09-25,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1131",7.72,2018-09-26,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1132",7.72,2018-09-29,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1133",7.72,2018-10-16,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1134",7.72,2018-11-06,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1135",7.723901753,2018-12-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1136",7.725806087,2018-10-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1137",7.725806087,2018-10-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1138",7.727893678,2018-11-14,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1139",7.72893153,2018-10-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1140",7.729667955,2019-02-06,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1141",7.73,2018-09-05,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1142",7.73,2018-09-06,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1143",7.73,2018-09-14,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1144",7.73,2018-09-23,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1145",7.73,2018-10-03,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1146",7.73,2018-10-04,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1147",7.73,2018-10-05,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1148",7.73,2018-10-06,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1149",7.73,2018-10-15,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1150",7.73,2018-10-17,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1151",7.73,2018-12-15,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1152",7.730013338,2019-03-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1153",7.730207867,2019-03-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1154",7.731441516,2018-12-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1155",7.733491719,2019-03-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1156",7.733626275,2019-02-06,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1157",7.734183213,2018-10-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1158",7.734349838,2019-02-27,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1159",7.734349838,2019-02-27,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1160",7.734979107,2018-12-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1161",7.736911629,2019-02-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1162",7.737734668,2019-02-27,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1163",7.74,2018-09-04,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1164",7.74,2018-09-07,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1165",7.74,2018-09-15,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1166",7.74,2018-09-24,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1167",7.74,2018-10-02,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1168",7.74,2018-10-21,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1169",7.74,2018-12-02,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1170",7.74,2018-12-05,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1171",7.74,2018-12-14,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1172",7.741508101,2019-02-06,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1173",7.743113123,2019-02-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1174",7.743270679,2019-02-06,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1175",7.743335785,2019-03-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1176",7.743515187,2019-02-27,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1177",7.743694641,2019-03-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1178",7.745200051,2019-02-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1179",7.746949849,2019-04-10,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1180",7.749887953,2019-02-27,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1181",7.749932809,2019-02-06,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1182",7.75,2018-08-31,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1183",7.75,2018-09-14,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1184",7.75,2018-10-01,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1185",7.75,2018-11-05,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1186",7.75,2018-12-04,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1187",7.75,2018-12-13,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1188",7.75,2018-12-16,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1189",7.75,2018-12-17,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1190",7.75,2018-12-23,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1191",7.75,2018-12-24,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1192",7.75,2019-02-23,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1193",7.752040517,2019-04-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1194",7.753499397,2019-02-06,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1195",7.754331213,2019-04-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1196",7.755758335,2019-04-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1197",7.75613919,2019-02-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1198",7.757336263,2019-04-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1199",7.75768202,2019-02-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1200",7.759701821,2019-02-27,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1201",7.76,2018-10-03,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1202",7.76,2018-10-10,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1203",7.76,2018-10-12,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1204",7.76,2018-11-04,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1205",7.76,2018-11-29,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1206",7.76,2018-12-06,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1207",7.76272656,2019-03-20,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1208",7.764700049,2019-03-08,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1209",7.76603142,2019-04-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1210",7.766837436,2019-02-12,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1211",7.77,2018-09-13,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1212",7.77,2018-09-23,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1213",7.77,2018-10-13,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1214",7.77,2018-10-18,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1215",7.77,2018-11-01,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1216",7.77,2018-11-03,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1217",7.77,2018-11-07,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1218",7.77,2018-11-26,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1219",7.77,2018-11-27,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1220",7.77,2018-11-30,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1221",7.77,2018-12-01,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1222",7.77,2018-12-08,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1223",7.77,2018-12-10,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1224",7.77,2018-12-19,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1225",7.77,2018-12-26,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1226",7.77,2019-02-07,"highCO2_juvenileDGN","salmonShed","UDA2182durfet"
"1227",7.771293208,2019-04-02,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1228",7.774214198,2019-02-21,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1229",7.776995286,2019-03-08,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1230",7.776995656,2019-02-21,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1231",7.776995656,2019-02-21,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1232",7.778230151,2019-02-21,"ambient_juvenileDGN","salmonShed","OceanOptics1.6.7"
"1233",7.78,2018-10-11,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1234",7.78,2018-10-15,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
"1235",7.78,2018-10-23,"ambient_juvenileDGN","salmonShed","UDA2182durfet"
