#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
524,2/23/19 1:25,11.75,8.36,0,0
525,2/23/19 1:35,11.74,8.36,0,0
526,2/23/19 1:45,11.75,8.34,0,0
527,2/23/19 1:55,11.77,8.32,0,0
528,2/23/19 2:05,11.78,8.3,0,0
529,2/23/19 2:15,11.78,8.3,0,0
530,2/23/19 2:25,11.77,8.3,0,0
531,2/23/19 2:35,11.77,8.3,0,0
532,2/23/19 2:45,11.78,8.3,0,0
533,2/23/19 2:55,11.78,8.3,0,0
534,2/23/19 3:05,11.77,8.32,0,0
535,2/23/19 3:15,11.77,8.32,0,0
536,2/23/19 3:25,11.76,8.32,0,0
537,2/23/19 3:35,11.76,8.34,0,0
538,2/23/19 3:45,11.76,8.34,0,0
539,2/23/19 3:55,11.76,8.34,0,0
540,2/23/19 4:05,11.75,8.36,0,0
541,2/23/19 4:15,11.74,8.36,0,0
542,2/23/19 4:25,11.73,8.36,0,0
543,2/23/19 4:35,11.73,8.36,0,0
544,2/23/19 4:45,11.74,8.38,0,0
545,2/23/19 4:55,11.73,8.4,0,0
546,2/23/19 5:05,11.72,8.4,0,0
547,2/23/19 5:15,11.72,8.42,0,0
548,2/23/19 5:25,11.7,8.44,0,0
549,2/23/19 5:35,11.71,8.46,0,0
550,2/23/19 5:45,11.68,8.46,0,0
551,2/23/19 5:55,11.68,8.46,0,0
552,2/23/19 6:05,11.71,8.48,0,0
553,2/23/19 6:15,11.68,8.48,0,0
554,2/23/19 6:25,11.7,8.48,0,0
555,2/23/19 6:35,11.68,8.48,0,0
556,2/23/19 6:45,11.7,8.48,0,0
557,2/23/19 6:55,11.7,8.48,0,0
558,2/23/19 7:05,11.68,8.48,0,0
559,2/23/19 7:15,11.68,8.5,0,0
560,2/23/19 7:25,11.66,8.5,0,0
