#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
235,2/27/19 1:05,11.53,8.38,,
236,2/27/19 1:15,11.52,8.38,,
237,2/27/19 1:25,11.52,8.38,,
238,2/27/19 1:35,11.52,8.4,,
239,2/27/19 1:45,11.53,8.4,,
240,2/27/19 1:55,11.52,8.4,,
241,2/27/19 2:05,11.52,8.4,,
242,2/27/19 2:15,11.51,8.4,,
243,2/27/19 2:25,11.51,8.4,,
244,2/27/19 2:35,11.51,8.4,,
245,2/27/19 2:45,11.51,8.4,,
246,2/27/19 2:55,11.51,8.42,,
247,2/27/19 3:05,11.5,8.42,,
248,2/27/19 3:15,11.52,8.4,,
249,2/27/19 3:25,11.52,8.4,,
250,2/27/19 3:35,11.53,8.4,,
251,2/27/19 3:45,11.53,8.38,,
252,2/27/19 3:55,11.53,8.38,,
253,2/27/19 4:05,11.52,8.38,,
254,2/27/19 4:15,11.52,8.38,,
255,2/27/19 4:25,11.52,8.38,,
256,2/27/19 4:35,11.51,8.38,,
257,2/27/19 4:45,11.51,8.38,,
258,2/27/19 4:55,11.52,8.38,,
259,2/27/19 5:05,11.51,8.38,,
260,2/27/19 5:15,11.51,8.38,,
261,2/27/19 5:25,11.51,8.38,,
262,2/27/19 5:35,11.51,8.38,,
263,2/27/19 5:45,11.51,8.38,,
264,2/27/19 5:55,11.51,8.38,,
265,2/27/19 6:05,11.5,8.38,,
266,2/27/19 6:15,11.52,8.38,,
267,2/27/19 6:25,11.51,8.38,,
268,2/27/19 6:35,11.51,8.38,,
269,2/27/19 6:45,11.51,8.38,,
270,2/27/19 6:55,11.51,8.38,,
271,2/27/19 7:05,11.5,8.38,,
272,2/27/19 7:15,11.51,8.38,,
273,2/27/19 7:25,11.5,8.38,,
274,2/27/19 7:35,11.5,8.38,,
275,2/27/19 7:45,11.5,8.38,,
276,2/27/19 7:55,11.5,8.38,,
277,2/27/19 8:05,11.5,8.38,,
278,2/27/19 8:15,11.49,8.38,,
279,2/27/19 8:25,11.5,8.38,,
280,2/27/19 8:35,11.51,8.38,,
281,2/27/19 8:45,11.5,8.38,,
282,2/27/19 8:55,11.51,8.4,,
283,2/27/19 9:05,11.51,8.4,,
284,2/27/19 9:15,11.5,8.4,,
285,2/27/19 9:25,11.5,8.42,,
286,2/27/19 9:35,11.5,8.42,,
287,2/27/19 9:45,11.5,8.44,,
288,2/27/19 9:55,11.5,8.44,,
289,2/27/19 10:05,11.5,8.46,,
290,2/27/19 10:15,11.5,8.46,,
291,2/27/19 10:25,11.5,8.48,,
292,2/27/19 10:35,11.5,8.48,,
293,2/27/19 10:45,11.49,8.5,,
294,2/27/19 10:55,11.5,8.5,,
295,2/27/19 11:05,11.49,8.5,,
296,2/27/19 11:15,11.49,8.52,,
297,2/27/19 11:25,11.49,8.52,,
298,2/27/19 11:35,11.49,8.54,,
299,2/27/19 11:45,11.49,8.54,,
300,2/27/19 11:55,11.49,8.56,,
