"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
245,11/28/18 05:34:00 AM,11.346,,,,
246,11/28/18 05:44:00 AM,11.346,,,,
247,11/28/18 05:54:00 AM,11.321,,,,
248,11/28/18 06:04:00 AM,11.321,,,,
249,11/28/18 06:14:00 AM,11.321,,,,
250,11/28/18 06:24:00 AM,11.321,,,,
251,11/28/18 06:34:00 AM,11.321,,,,
252,11/28/18 06:44:00 AM,11.321,,,,
253,11/28/18 06:54:00 AM,11.321,,,,
254,11/28/18 07:04:00 AM,11.297,,,,
255,11/28/18 07:14:00 AM,11.297,,,,
256,11/28/18 07:24:00 AM,11.297,,,,
257,11/28/18 07:34:00 AM,11.297,,,,
258,11/28/18 07:44:00 AM,11.297,,,,
259,11/28/18 07:54:00 AM,11.297,,,,
260,11/28/18 08:04:00 AM,11.297,,,,
261,11/28/18 08:14:00 AM,11.297,,,,
262,11/28/18 08:24:00 AM,11.321,,,,
263,11/28/18 08:34:00 AM,11.297,,,,
264,11/28/18 08:44:00 AM,11.297,,,,
265,11/28/18 08:54:00 AM,11.297,,,,
266,11/28/18 09:04:00 AM,11.297,,,,
267,11/28/18 09:14:00 AM,11.297,,,,
268,11/28/18 09:24:00 AM,11.297,,,,
269,11/28/18 09:34:00 AM,11.297,,,,
270,11/28/18 09:44:00 AM,11.297,,,,
271,11/28/18 09:54:00 AM,11.297,,,,
272,11/28/18 10:04:00 AM,11.297,,,,
273,11/28/18 10:14:00 AM,11.297,,,,
274,11/28/18 10:24:00 AM,11.297,,,,
275,11/28/18 10:34:00 AM,11.297,,,,
276,11/28/18 10:44:00 AM,11.297,,,,
277,11/28/18 10:54:00 AM,11.297,,,,
278,11/28/18 11:04:00 AM,11.297,,,,
279,11/28/18 11:14:00 AM,11.297,,,,
280,11/28/18 11:24:00 AM,11.297,,,,
281,11/28/18 11:34:00 AM,11.321,,,,
282,11/28/18 11:44:00 AM,11.321,,,,
283,11/28/18 11:54:00 AM,11.321,,,,
284,11/28/18 12:04:00 PM,11.321,,,,
285,11/28/18 12:14:00 PM,11.321,,,,
286,11/28/18 12:24:00 PM,11.346,,,,
287,11/28/18 12:34:00 PM,11.346,,,,
288,11/28/18 12:44:00 PM,11.346,,,,
289,11/28/18 12:54:00 PM,11.346,,,,
290,11/28/18 01:04:00 PM,11.346,,,,
291,11/28/18 01:14:00 PM,11.346,,,,
292,11/28/18 01:24:00 PM,11.346,,,,
293,11/28/18 01:34:00 PM,11.346,,,,
294,11/28/18 01:44:00 PM,11.346,,,,
295,11/28/18 01:54:00 PM,11.346,,,,
296,11/28/18 02:04:00 PM,11.346,,,,
297,11/28/18 02:14:00 PM,11.346,,,,
298,11/28/18 02:24:00 PM,11.346,,,,
299,11/28/18 02:34:00 PM,11.321,,,,
300,11/28/18 02:44:00 PM,11.321,,,,
301,11/28/18 02:54:00 PM,11.321,,,,
302,11/28/18 03:04:00 PM,11.321,,,,
303,11/28/18 03:14:00 PM,11.297,,,,
304,11/28/18 03:24:00 PM,11.297,,,,
305,11/28/18 03:34:00 PM,11.273,,,,
306,11/28/18 03:44:00 PM,11.273,,,,
307,11/28/18 03:54:00 PM,11.273,,,,
308,11/28/18 04:04:00 PM,11.273,,,,
309,11/28/18 04:14:00 PM,11.273,,,,
310,11/28/18 04:24:00 PM,11.248,,,,
311,11/28/18 04:34:00 PM,11.248,,,,
312,11/28/18 04:44:00 PM,11.248,,,,
313,11/28/18 04:54:00 PM,11.248,,,,
314,11/28/18 05:04:00 PM,11.248,,,,
315,11/28/18 05:14:00 PM,11.248,,,,
316,11/28/18 05:24:00 PM,11.248,,,,
317,11/28/18 05:34:00 PM,11.248,,,,
318,11/28/18 05:44:00 PM,11.248,,,,
319,11/28/18 05:54:00 PM,11.248,,,,
320,11/28/18 06:04:00 PM,11.248,,,,
321,11/28/18 06:14:00 PM,11.248,,,,
322,11/28/18 06:24:00 PM,11.248,,,,
323,11/28/18 06:34:00 PM,11.248,,,,
324,11/28/18 06:44:00 PM,11.248,,,,
325,11/28/18 06:54:00 PM,11.248,,,,
326,11/28/18 07:04:00 PM,11.248,,,,
327,11/28/18 07:14:00 PM,11.248,,,,
328,11/28/18 07:24:00 PM,11.248,,,,
329,11/28/18 07:34:00 PM,11.248,,,,
330,11/28/18 07:44:00 PM,11.248,,,,
331,11/28/18 07:54:00 PM,11.248,,,,
332,11/28/18 08:04:00 PM,11.224,,,,
333,11/28/18 08:14:00 PM,11.224,,,,
334,11/28/18 08:24:00 PM,11.224,,,,
335,11/28/18 08:34:00 PM,11.224,,,,
336,11/28/18 08:44:00 PM,11.224,,,,
337,11/28/18 08:54:00 PM,11.224,,,,
338,11/28/18 09:04:00 PM,11.224,,,,
339,11/28/18 09:14:00 PM,11.224,,,,
340,11/28/18 09:24:00 PM,11.224,,,,
341,11/28/18 09:34:00 PM,11.224,,,,
342,11/28/18 09:44:00 PM,11.224,,,,
343,11/28/18 09:54:00 PM,11.224,,,,
344,11/28/18 10:04:00 PM,11.224,,,,
345,11/28/18 10:14:00 PM,11.224,,,,
346,11/28/18 10:24:00 PM,11.224,,,,
347,11/28/18 10:34:00 PM,11.224,,,,
348,11/28/18 10:44:00 PM,11.224,,,,
349,11/28/18 10:54:00 PM,11.224,,,,
350,11/28/18 11:04:00 PM,11.224,,,,
351,11/28/18 11:14:00 PM,11.224,,,,
352,11/28/18 11:24:00 PM,11.224,,,,
353,11/28/18 11:34:00 PM,11.224,,,,
354,11/28/18 11:44:00 PM,11.224,,,,
355,11/28/18 11:54:00 PM,11.224,,,,
356,11/29/18 12:04:00 AM,11.224,,,,
357,11/29/18 12:14:00 AM,11.224,,,,
358,11/29/18 12:24:00 AM,11.224,,,,
359,11/29/18 12:34:00 AM,11.224,,,,
360,11/29/18 12:44:00 AM,11.224,,,,
361,11/29/18 12:54:00 AM,11.224,,,,
362,11/29/18 01:04:00 AM,11.224,,,,
363,11/29/18 01:14:00 AM,11.224,,,,
364,11/29/18 01:24:00 AM,11.224,,,,
365,11/29/18 01:34:00 AM,11.224,,,,
366,11/29/18 01:44:00 AM,11.224,,,,
367,11/29/18 01:54:00 AM,11.224,,,,
368,11/29/18 02:04:00 AM,11.224,,,,
369,11/29/18 02:14:00 AM,11.224,,,,
