"Plot Title: 20454092_DO_logger"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)","Coupler Attached (LGR S/N: 20454092)","Stopped (LGR S/N: 20454092)","End Of File (LGR S/N: 20454092)"
360,11/29/18 01:05:49 AM,10.86,11.22,0.00,0.0,,,
361,11/29/18 01:15:49 AM,10.86,11.22,0.00,0.0,,,
362,11/29/18 01:25:49 AM,10.85,11.22,0.00,0.0,,,
363,11/29/18 01:35:49 AM,10.86,11.22,0.00,0.0,,,
364,11/29/18 01:45:49 AM,10.87,11.20,0.00,0.0,,,
365,11/29/18 01:55:49 AM,10.86,11.20,0.00,0.0,,,
366,11/29/18 02:05:49 AM,10.87,11.20,0.00,0.0,,,
367,11/29/18 02:15:49 AM,10.87,11.20,0.00,0.0,,,
368,11/29/18 02:25:49 AM,10.87,11.20,0.00,0.0,,,
369,11/29/18 02:35:49 AM,10.87,11.20,0.00,0.0,,,
370,11/29/18 02:45:49 AM,10.88,11.20,0.00,0.0,,,
371,11/29/18 02:55:49 AM,10.87,11.20,0.00,0.0,,,
372,11/29/18 03:05:49 AM,10.88,11.18,0.00,0.0,,,
373,11/29/18 03:15:49 AM,10.88,11.18,0.00,0.0,,,
374,11/29/18 03:25:49 AM,10.88,11.18,0.00,0.0,,,
375,11/29/18 03:35:49 AM,10.89,11.18,0.00,0.0,,,
376,11/29/18 03:45:49 AM,10.89,11.18,0.00,0.0,,,
377,11/29/18 03:55:49 AM,10.89,11.18,0.00,0.0,,,
378,11/29/18 04:05:49 AM,10.89,11.18,0.00,0.0,,,
379,11/29/18 04:15:49 AM,10.88,11.20,0.00,0.0,,,
380,11/29/18 04:25:49 AM,10.88,11.20,0.00,0.0,,,
381,11/29/18 04:35:49 AM,10.87,11.20,0.00,0.0,,,
382,11/29/18 04:45:49 AM,10.87,11.20,0.00,0.0,,,
383,11/29/18 04:55:49 AM,10.87,11.22,0.00,0.0,,,
384,11/29/18 05:05:49 AM,10.86,11.22,0.00,0.0,,,
385,11/29/18 05:15:49 AM,10.86,11.22,0.00,0.0,,,
386,11/29/18 05:25:49 AM,10.86,11.22,0.00,0.0,,,
387,11/29/18 05:35:49 AM,10.86,11.22,0.00,0.0,,,
388,11/29/18 05:45:49 AM,10.86,11.22,0.00,0.0,,,
389,11/29/18 05:55:49 AM,10.86,11.22,0.00,0.0,,,
390,11/29/18 06:05:49 AM,10.84,11.22,0.00,0.0,,,
391,11/29/18 06:15:49 AM,10.85,11.22,0.00,0.0,,,
392,11/29/18 06:25:49 AM,10.85,11.22,0.00,0.0,,,
393,11/29/18 06:35:49 AM,10.85,11.22,0.00,0.0,,,
394,11/29/18 06:45:49 AM,10.84,11.24,0.00,0.0,,,
395,11/29/18 06:55:49 AM,10.85,11.22,0.00,0.0,,,
396,11/29/18 07:05:49 AM,10.84,11.24,0.00,0.0,,,
397,11/29/18 07:15:49 AM,10.83,11.24,0.00,0.0,,,
398,11/29/18 07:25:49 AM,10.83,11.24,0.00,0.0,,,
399,11/29/18 07:35:49 AM,10.83,11.24,0.00,0.0,,,
400,11/29/18 07:45:49 AM,10.83,11.24,0.00,0.0,,,
401,11/29/18 07:55:49 AM,10.83,11.24,0.00,0.0,,,
402,11/29/18 08:05:49 AM,10.83,11.24,0.00,0.0,,,
403,11/29/18 08:15:49 AM,10.83,11.24,0.00,0.0,,,
404,11/29/18 08:25:49 AM,10.83,11.24,0.00,0.0,,,
405,11/29/18 08:35:49 AM,10.82,11.24,0.00,0.0,,,
406,11/29/18 08:45:49 AM,10.83,11.24,0.00,0.0,,,
407,11/29/18 08:55:49 AM,10.83,11.24,0.00,0.0,,,
408,11/29/18 09:05:49 AM,10.82,11.24,0.00,0.0,,,
409,11/29/18 09:15:49 AM,10.80,11.24,0.00,0.0,,,
410,11/29/18 09:25:49 AM,10.79,11.24,0.00,0.0,,,
411,11/29/18 09:35:49 AM,10.78,11.26,0.00,0.0,,,
412,11/29/18 09:45:49 AM,10.78,11.26,0.00,0.0,,,
413,11/29/18 09:55:49 AM,10.78,11.26,0.00,0.0,,,
414,11/29/18 10:05:49 AM,10.77,11.28,0.00,0.0,,,
415,11/29/18 10:15:49 AM,10.78,11.28,0.00,0.0,,,
416,11/29/18 10:25:49 AM,10.78,11.28,0.00,0.0,,,
417,11/29/18 10:35:49 AM,10.78,11.30,0.00,0.0,,,
418,11/29/18 10:45:49 AM,10.79,11.30,0.00,0.0,,,
419,11/29/18 10:55:49 AM,10.78,11.30,0.00,0.0,,,
420,11/29/18 11:05:49 AM,10.79,11.30,0.00,0.0,,,
421,11/29/18 11:15:49 AM,10.79,11.30,0.00,0.0,,,
422,11/29/18 11:25:49 AM,10.80,11.30,0.00,0.0,,,
423,11/29/18 11:35:49 AM,10.80,11.30,0.00,0.0,,,
424,11/29/18 11:45:49 AM,10.79,11.30,0.00,0.0,,,
425,11/29/18 11:55:49 AM,10.82,11.30,0.00,0.0,,,
426,11/29/18 12:05:49 PM,10.82,11.30,0.00,0.0,,,
427,11/29/18 12:15:49 PM,10.82,11.30,0.00,0.0,,,
428,11/29/18 12:25:49 PM,10.83,11.30,0.00,0.0,,,
429,11/29/18 12:35:49 PM,10.82,11.30,0.00,0.0,,,
430,11/29/18 12:45:49 PM,10.82,11.30,0.00,0.0,,,
431,11/29/18 12:55:49 PM,10.82,11.30,0.00,0.0,,,
432,11/29/18 01:05:49 PM,10.82,11.30,0.00,0.0,,,
433,11/29/18 01:15:49 PM,10.83,11.30,0.00,0.0,,,
434,11/29/18 01:25:49 PM,10.83,11.30,0.00,0.0,,,
435,11/29/18 01:35:49 PM,10.82,11.30,0.00,0.0,,,
436,11/29/18 01:45:49 PM,10.83,11.32,0.00,0.0,,,
437,11/29/18 01:55:49 PM,10.82,11.32,0.00,0.0,,,
438,11/29/18 02:05:49 PM,10.82,11.32,0.00,0.0,,,
439,11/29/18 02:15:49 PM,10.83,11.32,0.00,0.0,,,
440,11/29/18 02:25:49 PM,10.83,11.32,0.00,0.0,,,
441,11/29/18 02:35:49 PM,10.82,11.34,0.00,0.0,,,
442,11/29/18 02:45:49 PM,10.82,11.34,0.00,0.0,,,
443,11/29/18 02:55:49 PM,10.82,11.34,0.00,0.0,,,
444,11/29/18 03:05:49 PM,10.80,11.34,0.00,0.0,,,
445,11/29/18 03:15:49 PM,10.80,11.34,0.00,0.0,,,
446,11/29/18 03:25:49 PM,10.80,11.34,0.00,0.0,,,
447,11/29/18 03:35:49 PM,10.80,11.34,0.00,0.0,,,
448,11/29/18 03:45:49 PM,10.80,11.34,0.00,0.0,,,
449,11/29/18 03:55:49 PM,10.80,11.34,0.00,0.0,,,
450,11/29/18 04:05:49 PM,10.80,11.34,0.00,0.0,,,
451,11/29/18 04:15:49 PM,10.80,11.36,0.00,0.0,,,
452,11/29/18 04:25:49 PM,10.80,11.36,0.00,0.0,,,
453,11/29/18 04:35:49 PM,10.80,11.36,0.00,0.0,,,
454,11/29/18 04:45:49 PM,10.80,11.36,0.00,0.0,,,
455,11/29/18 04:55:49 PM,10.80,11.36,0.00,0.0,,,
456,11/29/18 05:05:49 PM,10.79,11.36,0.00,0.0,,,
457,11/29/18 05:15:49 PM,10.80,11.34,0.00,0.0,,,
458,11/29/18 05:25:49 PM,10.80,11.34,0.00,0.0,,,
459,11/29/18 05:35:49 PM,10.79,11.34,0.00,0.0,,,
460,11/29/18 05:45:49 PM,10.80,11.34,0.00,0.0,,,
461,11/29/18 05:55:49 PM,10.79,11.34,0.00,0.0,,,
462,11/29/18 06:05:49 PM,10.80,11.34,0.00,0.0,,,
463,11/29/18 06:15:49 PM,10.79,11.32,0.00,0.0,,,
464,11/29/18 06:25:49 PM,10.79,11.32,0.00,0.0,,,
465,11/29/18 06:35:49 PM,10.79,11.32,0.00,0.0,,,
466,11/29/18 06:45:49 PM,10.79,11.32,0.00,0.0,,,
467,11/29/18 06:55:49 PM,10.79,11.32,0.00,0.0,,,
468,11/29/18 07:05:49 PM,10.79,11.32,0.00,0.0,,,
469,11/29/18 07:15:49 PM,10.78,11.30,0.00,0.0,,,
470,11/29/18 07:25:49 PM,10.79,11.30,0.00,0.0,,,
471,11/29/18 07:35:49 PM,10.79,11.30,0.00,0.0,,,
472,11/29/18 07:45:49 PM,10.80,11.30,0.00,0.0,,,
473,11/29/18 07:55:49 PM,10.79,11.30,0.00,0.0,,,
474,11/29/18 08:05:49 PM,10.82,11.30,0.00,0.0,,,
475,11/29/18 08:15:49 PM,10.82,11.30,0.00,0.0,,,
476,11/29/18 08:25:49 PM,10.83,11.28,0.00,0.0,,,
477,11/29/18 08:35:49 PM,10.82,11.28,0.00,0.0,,,
478,11/29/18 08:45:49 PM,10.80,11.28,0.00,0.0,,,
479,11/29/18 08:55:49 PM,10.83,11.28,0.00,0.0,,,
480,11/29/18 09:05:49 PM,10.80,11.28,0.00,0.0,,,
481,11/29/18 09:15:49 PM,10.83,11.28,0.00,0.0,,,
482,11/29/18 09:25:49 PM,10.82,11.28,0.00,0.0,,,
483,11/29/18 09:35:49 PM,10.83,11.28,0.00,0.0,,,
484,11/29/18 09:45:49 PM,10.83,11.28,0.00,0.0,,,
485,11/29/18 09:55:49 PM,10.83,11.28,0.00,0.0,,,
486,11/29/18 10:05:49 PM,10.83,11.28,0.00,0.0,,,
487,11/29/18 10:15:49 PM,10.82,11.28,0.00,0.0,,,
488,11/29/18 10:25:49 PM,10.83,11.28,0.00,0.0,,,
489,11/29/18 10:35:49 PM,10.83,11.28,0.00,0.0,,,
490,11/29/18 10:45:49 PM,10.82,11.28,0.00,0.0,,,
491,11/29/18 10:55:49 PM,10.82,11.28,0.00,0.0,,,
492,11/29/18 11:05:49 PM,10.83,11.28,0.00,0.0,,,
493,11/29/18 11:15:49 PM,10.82,11.28,0.00,0.0,,,
494,11/29/18 11:25:49 PM,10.82,11.28,0.00,0.0,,,
495,11/29/18 11:35:49 PM,10.82,11.28,0.00,0.0,,,
496,11/29/18 11:45:49 PM,10.82,11.28,0.00,0.0,,,
497,11/29/18 11:55:49 PM,10.80,11.28,0.00,0.0,,,
498,11/30/18 12:05:49 AM,10.82,11.30,0.00,0.0,,,
499,11/30/18 12:15:49 AM,10.82,11.30,0.00,0.0,,,
500,11/30/18 12:25:49 AM,10.80,11.30,0.00,0.0,,,
501,11/30/18 12:35:49 AM,10.82,11.30,0.00,0.0,,,
502,11/30/18 12:45:49 AM,10.82,11.30,0.00,0.0,,,
503,11/30/18 12:55:49 AM,10.80,11.30,0.00,0.0,,,
504,11/30/18 01:05:49 AM,10.82,11.30,0.00,0.0,,,
505,11/30/18 01:15:49 AM,10.80,11.30,0.00,0.0,,,
506,11/30/18 01:25:49 AM,10.82,11.30,0.00,0.0,,,
507,11/30/18 01:35:49 AM,10.82,11.30,0.00,0.0,,,
508,11/30/18 01:45:49 AM,10.82,11.30,0.00,0.0,,,
509,11/30/18 01:55:49 AM,10.83,11.30,0.00,0.0,,,
510,11/30/18 02:05:49 AM,10.82,11.30,0.00,0.0,,,
511,11/30/18 02:15:49 AM,10.83,11.30,0.00,0.0,,,
512,11/30/18 02:25:49 AM,10.83,11.30,0.00,0.0,,,
513,11/30/18 02:35:49 AM,10.83,11.32,0.00,0.0,,,
514,11/30/18 02:45:49 AM,10.80,11.32,0.00,0.0,,,
515,11/30/18 02:55:49 AM,10.82,11.32,0.00,0.0,,,
516,11/30/18 03:05:49 AM,10.82,11.32,0.00,0.0,,,
517,11/30/18 03:15:49 AM,10.82,11.32,0.00,0.0,,,
518,11/30/18 03:25:49 AM,10.82,11.32,0.00,0.0,,,
519,11/30/18 03:35:49 AM,10.82,11.32,0.00,0.0,,,
520,11/30/18 03:45:49 AM,10.80,11.32,0.00,0.0,,,
521,11/30/18 03:55:49 AM,10.80,11.32,0.00,0.0,,,
522,11/30/18 04:05:49 AM,10.80,11.32,0.00,0.0,,,
523,11/30/18 04:15:49 AM,10.80,11.32,0.00,0.0,,,
524,11/30/18 04:25:49 AM,10.80,11.32,0.00,0.0,,,
525,11/30/18 04:35:49 AM,10.80,11.32,0.00,0.0,,,
526,11/30/18 04:45:49 AM,10.80,11.32,0.00,0.0,,,
527,11/30/18 04:55:49 AM,10.80,11.32,0.00,0.0,,,
528,11/30/18 05:05:49 AM,10.82,11.32,0.00,0.0,,,
529,11/30/18 05:15:49 AM,10.80,11.32,0.00,0.0,,,
530,11/30/18 05:25:49 AM,10.82,11.30,0.00,0.0,,,
531,11/30/18 05:35:49 AM,10.80,11.30,0.00,0.0,,,
532,11/30/18 05:45:49 AM,10.80,11.30,0.00,0.0,,,
533,11/30/18 05:55:49 AM,10.82,11.30,0.00,0.0,,,
534,11/30/18 06:05:49 AM,10.80,11.30,0.00,0.0,,,
535,11/30/18 06:15:49 AM,10.82,11.30,0.00,0.0,,,
536,11/30/18 06:25:49 AM,10.82,11.30,0.00,0.0,,,
537,11/30/18 06:35:49 AM,10.82,11.30,0.00,0.0,,,
538,11/30/18 06:45:49 AM,10.83,11.30,0.00,0.0,,,
539,11/30/18 06:55:49 AM,10.82,11.30,0.00,0.0,,,
540,11/30/18 07:05:49 AM,10.83,11.28,0.00,0.0,,,
541,11/30/18 07:15:49 AM,10.82,11.28,0.00,0.0,,,
542,11/30/18 07:25:49 AM,10.82,11.28,0.00,0.0,,,
543,11/30/18 07:35:49 AM,10.82,11.28,0.00,0.0,,,
544,11/30/18 07:45:49 AM,10.82,11.26,0.00,0.0,,,
545,11/30/18 07:55:49 AM,10.84,11.26,0.00,0.0,,,
546,11/30/18 08:05:49 AM,10.83,11.26,0.00,0.0,,,
547,11/30/18 08:15:49 AM,10.83,11.24,0.00,0.0,,,
548,11/30/18 08:25:49 AM,10.84,11.24,0.00,0.0,,,
549,11/30/18 08:35:49 AM,10.83,11.24,0.00,0.0,,,
550,11/30/18 08:45:49 AM,10.83,11.24,0.00,0.0,,,
551,11/30/18 08:55:49 AM,10.84,11.24,0.00,0.0,,,
552,11/30/18 09:05:49 AM,10.84,11.24,0.00,0.0,,,
553,11/30/18 09:15:49 AM,10.84,11.24,0.00,0.0,,,
554,11/30/18 09:25:49 AM,10.83,11.24,0.00,0.0,,,
555,11/30/18 09:35:49 AM,10.84,11.24,0.00,0.0,,,
556,11/30/18 09:45:49 AM,10.84,11.24,0.00,0.0,,,
557,11/30/18 09:55:49 AM,10.84,11.24,0.00,0.0,,,
558,11/30/18 10:05:49 AM,10.84,11.26,0.00,0.0,,,
559,11/30/18 10:15:49 AM,10.85,11.26,0.00,0.0,,,
560,11/30/18 10:25:49 AM,10.84,11.26,0.00,0.0,,,
561,11/30/18 10:35:49 AM,10.84,11.28,0.00,0.0,,,
562,11/30/18 10:45:49 AM,10.84,11.28,0.00,0.0,,,
563,11/30/18 10:55:49 AM,10.84,11.28,0.00,0.0,,,
564,11/30/18 11:05:49 AM,10.83,11.30,0.00,0.0,,,
565,11/30/18 11:15:49 AM,10.84,11.30,0.00,0.0,,,
566,11/30/18 11:25:49 AM,10.84,11.30,0.00,0.0,,,
567,11/30/18 11:35:49 AM,10.83,11.30,0.00,0.0,,,
568,11/30/18 11:45:49 AM,10.84,11.30,0.00,0.0,,,
569,11/30/18 11:55:49 AM,10.83,11.30,0.00,0.0,,,
570,11/30/18 12:05:49 PM,10.83,11.32,0.00,0.0,,,
571,11/30/18 12:15:49 PM,10.84,11.32,0.00,0.0,,,
572,11/30/18 12:25:49 PM,10.83,11.32,0.00,0.0,,,
573,11/30/18 12:35:49 PM,10.83,11.32,0.00,0.0,,,
574,11/30/18 12:45:49 PM,10.83,11.34,0.00,0.0,,,
575,11/30/18 12:55:49 PM,10.82,11.34,0.00,0.0,,,
576,11/30/18 01:05:49 PM,10.80,11.36,0.00,0.0,,,
577,11/30/18 01:15:49 PM,10.80,11.36,0.00,0.0,,,
578,11/30/18 01:25:49 PM,10.80,11.36,0.00,0.0,,,
579,11/30/18 01:35:49 PM,10.80,11.38,0.00,0.0,,,
580,11/30/18 01:45:49 PM,10.79,11.38,0.00,0.0,,,
581,11/30/18 01:55:49 PM,10.79,11.38,0.00,0.0,,,
582,11/30/18 02:05:49 PM,10.78,11.38,0.00,0.0,,,
583,11/30/18 02:15:49 PM,10.79,11.38,0.00,0.0,,,
584,11/30/18 02:25:49 PM,10.80,11.40,0.00,0.0,,,
585,11/30/18 02:35:49 PM,10.80,11.40,0.00,0.0,,,
586,11/30/18 02:45:49 PM,10.79,11.40,0.00,0.0,,,
587,11/30/18 02:55:49 PM,10.80,11.40,0.00,0.0,,,
588,11/30/18 03:05:49 PM,10.80,11.40,0.00,0.0,,,
589,11/30/18 03:15:49 PM,10.80,11.40,0.00,0.0,,,
590,11/30/18 03:25:49 PM,10.79,11.40,0.00,0.0,,,
591,11/30/18 03:35:49 PM,10.79,11.40,0.00,0.0,,,
592,11/30/18 03:45:49 PM,10.80,11.38,0.00,0.0,,,
593,11/30/18 03:55:49 PM,10.82,11.38,0.00,0.0,,,
594,11/30/18 04:05:49 PM,10.82,11.38,0.00,0.0,,,
595,11/30/18 04:15:49 PM,10.82,11.36,0.00,0.0,,,
596,11/30/18 04:25:49 PM,10.82,11.36,0.00,0.0,,,
597,11/30/18 04:35:49 PM,10.82,11.36,0.00,0.0,,,
598,11/30/18 04:45:49 PM,10.82,11.34,0.00,0.0,,,
599,11/30/18 04:55:49 PM,10.82,11.34,0.00,0.0,,,
600,11/30/18 05:05:49 PM,10.82,11.34,0.00,0.0,,,
601,11/30/18 05:15:49 PM,10.83,11.32,0.00,0.0,,,
602,11/30/18 05:25:49 PM,10.82,11.32,0.00,0.0,,,
603,11/30/18 05:35:49 PM,10.83,11.32,0.00,0.0,,,
604,11/30/18 05:45:49 PM,10.82,11.32,0.00,0.0,,,
605,11/30/18 05:55:49 PM,10.83,11.32,0.00,0.0,,,
606,11/30/18 06:05:49 PM,10.84,11.30,0.00,0.0,,,
607,11/30/18 06:15:49 PM,10.84,11.30,0.00,0.0,,,
608,11/30/18 06:25:49 PM,10.84,11.30,0.00,0.0,,,
609,11/30/18 06:35:49 PM,10.83,11.30,0.00,0.0,,,
610,11/30/18 06:45:49 PM,10.84,11.30,0.00,0.0,,,
611,11/30/18 06:55:49 PM,10.85,11.30,0.00,0.0,,,
612,11/30/18 07:05:49 PM,10.86,11.28,0.00,0.0,,,
613,11/30/18 07:15:49 PM,10.84,11.28,0.00,0.0,,,
614,11/30/18 07:25:49 PM,10.84,11.28,0.00,0.0,,,
615,11/30/18 07:35:49 PM,10.84,11.28,0.00,0.0,,,
616,11/30/18 07:45:49 PM,10.84,11.28,0.00,0.0,,,
617,11/30/18 07:55:49 PM,10.83,11.28,0.00,0.0,,,
618,11/30/18 08:05:49 PM,10.84,11.28,0.00,0.0,,,
619,11/30/18 08:15:49 PM,10.84,11.28,0.00,0.0,,,
620,11/30/18 08:25:49 PM,10.84,11.28,0.00,0.0,,,
621,11/30/18 08:35:49 PM,10.84,11.28,0.00,0.0,,,
622,11/30/18 08:45:49 PM,10.84,11.26,0.00,0.0,,,
623,11/30/18 08:55:49 PM,10.84,11.26,0.00,0.0,,,
624,11/30/18 09:05:49 PM,10.85,11.26,0.00,0.0,,,
625,11/30/18 09:15:49 PM,10.84,11.26,0.00,0.0,,,
626,11/30/18 09:25:49 PM,10.83,11.26,0.00,0.0,,,
627,11/30/18 09:35:49 PM,10.84,11.26,0.00,0.0,,,
628,11/30/18 09:45:49 PM,10.84,11.24,0.00,0.0,,,
629,11/30/18 09:55:49 PM,10.83,11.24,0.00,0.0,,,
630,11/30/18 10:05:49 PM,10.85,11.24,0.00,0.0,,,
631,11/30/18 10:15:49 PM,10.84,11.24,0.00,0.0,,,
632,11/30/18 10:25:49 PM,10.84,11.24,0.00,0.0,,,
633,11/30/18 10:35:49 PM,10.85,11.22,0.00,0.0,,,
634,11/30/18 10:45:49 PM,10.85,11.22,0.00,0.0,,,
635,11/30/18 10:55:49 PM,10.86,11.22,0.00,0.0,,,
636,11/30/18 11:05:49 PM,10.85,11.22,0.00,0.0,,,
637,11/30/18 11:15:49 PM,10.86,11.22,0.00,0.0,,,
638,11/30/18 11:25:49 PM,10.86,11.20,0.00,0.0,,,
639,11/30/18 11:35:49 PM,10.85,11.20,0.00,0.0,,,
640,11/30/18 11:45:49 PM,10.85,11.20,0.00,0.0,,,
641,11/30/18 11:55:49 PM,10.87,11.20,0.00,0.0,,,
642,12/01/18 12:05:49 AM,10.86,11.18,0.00,0.0,,,
643,12/01/18 12:15:49 AM,10.86,11.18,0.00,0.0,,,
644,12/01/18 12:25:49 AM,10.86,11.18,0.00,0.0,,,
645,12/01/18 12:35:49 AM,10.87,11.18,0.00,0.0,,,
646,12/01/18 12:45:49 AM,10.87,11.16,0.00,0.0,,,
647,12/01/18 12:55:49 AM,10.87,11.16,0.00,0.0,,,
648,12/01/18 01:05:49 AM,10.88,11.16,0.00,0.0,,,
649,12/01/18 01:15:49 AM,10.88,11.16,0.00,0.0,,,
650,12/01/18 01:25:49 AM,10.87,11.14,0.00,0.0,,,
651,12/01/18 01:35:49 AM,10.88,11.14,0.00,0.0,,,
652,12/01/18 01:45:49 AM,10.88,11.12,0.00,0.0,,,
653,12/01/18 01:55:49 AM,10.88,11.12,0.00,0.0,,,
654,12/01/18 02:05:49 AM,10.88,11.10,0.00,0.0,,,
655,12/01/18 02:15:49 AM,10.89,11.10,0.00,0.0,,,
656,12/01/18 02:25:49 AM,10.91,11.08,0.00,0.0,,,
657,12/01/18 02:35:49 AM,10.90,11.08,0.00,0.0,,,
658,12/01/18 02:45:49 AM,10.91,11.06,0.00,0.0,,,
659,12/01/18 02:55:49 AM,10.90,11.06,0.00,0.0,,,
660,12/01/18 03:05:49 AM,10.91,11.06,0.00,0.0,,,
661,12/01/18 03:15:49 AM,10.91,11.06,0.00,0.0,,,
662,12/01/18 03:25:49 AM,10.91,11.04,0.00,0.0,,,
663,12/01/18 03:35:49 AM,10.92,11.04,0.00,0.0,,,
664,12/01/18 03:45:49 AM,10.92,11.04,0.00,0.0,,,
665,12/01/18 03:55:49 AM,10.92,11.04,0.00,0.0,,,
666,12/01/18 04:05:49 AM,10.92,11.04,0.00,0.0,,,
667,12/01/18 04:15:49 AM,10.92,11.04,0.00,0.0,,,
668,12/01/18 04:25:49 AM,10.91,11.04,0.00,0.0,,,
669,12/01/18 04:35:49 AM,10.91,11.04,0.00,0.0,,,
670,12/01/18 04:45:49 AM,10.92,11.04,0.00,0.0,,,
671,12/01/18 04:55:49 AM,10.92,11.04,0.00,0.0,,,
672,12/01/18 05:05:49 AM,10.92,11.04,0.00,0.0,,,
673,12/01/18 05:15:49 AM,10.93,11.04,0.00,0.0,,,
674,12/01/18 05:25:49 AM,10.92,11.02,0.00,0.0,,,
675,12/01/18 05:35:49 AM,10.92,11.02,0.00,0.0,,,
676,12/01/18 05:45:49 AM,10.93,11.02,0.00,0.0,,,
677,12/01/18 05:55:49 AM,10.93,11.02,0.00,0.0,,,
678,12/01/18 06:05:49 AM,10.94,11.04,0.00,0.0,,,
679,12/01/18 06:15:49 AM,10.93,11.06,0.00,0.0,,,
680,12/01/18 06:25:49 AM,10.93,11.06,0.00,0.0,,,
681,12/01/18 06:35:49 AM,10.93,11.08,0.00,0.0,,,
682,12/01/18 06:45:49 AM,10.93,11.10,0.00,0.0,,,
683,12/01/18 06:55:49 AM,10.92,11.10,0.00,0.0,,,
684,12/01/18 07:05:49 AM,10.91,11.12,0.00,0.0,,,
685,12/01/18 07:15:49 AM,10.92,11.12,0.00,0.0,,,
686,12/01/18 07:25:49 AM,10.91,11.12,0.00,0.0,,,
687,12/01/18 07:35:49 AM,10.92,11.12,0.00,0.0,,,
688,12/01/18 07:45:49 AM,10.92,11.12,0.00,0.0,,,
689,12/01/18 07:55:49 AM,10.92,11.12,0.00,0.0,,,
690,12/01/18 08:05:49 AM,10.91,11.12,0.00,0.0,,,
691,12/01/18 08:15:49 AM,10.92,11.12,0.00,0.0,,,
692,12/01/18 08:25:49 AM,10.92,11.10,0.00,0.0,,,
693,12/01/18 08:35:49 AM,10.93,11.08,0.00,0.0,,,
694,12/01/18 08:45:49 AM,10.92,11.08,0.00,0.0,,,
695,12/01/18 08:55:49 AM,10.94,11.08,0.00,0.0,,,
696,12/01/18 09:05:49 AM,10.92,11.08,0.00,0.0,,,
697,12/01/18 09:15:49 AM,10.93,11.08,0.00,0.0,,,
698,12/01/18 09:25:49 AM,10.93,11.08,0.00,0.0,,,
699,12/01/18 09:35:49 AM,10.94,11.08,0.00,0.0,,,
700,12/01/18 09:45:49 AM,10.94,11.08,0.00,0.0,,,
701,12/01/18 09:55:49 AM,10.93,11.08,0.00,0.0,,,
702,12/01/18 10:05:49 AM,10.94,11.08,0.00,0.0,,,
703,12/01/18 10:15:49 AM,10.94,11.08,0.00,0.0,,,
704,12/01/18 10:25:49 AM,10.94,11.08,0.00,0.0,,,
705,12/01/18 10:35:49 AM,10.93,11.08,0.00,0.0,,,
706,12/01/18 10:45:49 AM,10.94,11.08,0.00,0.0,,,
707,12/01/18 10:55:49 AM,10.94,11.08,0.00,0.0,,,
708,12/01/18 11:05:49 AM,10.94,11.10,0.00,0.0,,,
709,12/01/18 11:15:49 AM,10.94,11.10,0.00,0.0,,,
710,12/01/18 11:25:49 AM,10.94,11.10,0.00,0.0,,,
711,12/01/18 11:35:49 AM,10.93,11.10,0.00,0.0,,,
712,12/01/18 11:45:49 AM,10.93,11.10,0.00,0.0,,,
713,12/01/18 11:55:49 AM,10.93,11.12,0.00,0.0,,,
714,12/01/18 12:05:49 PM,10.93,11.12,0.00,0.0,,,
715,12/01/18 12:15:49 PM,10.94,11.12,0.00,0.0,,,
716,12/01/18 12:25:49 PM,10.94,11.14,0.00,0.0,,,
717,12/01/18 12:35:49 PM,10.93,11.14,0.00,0.0,,,
718,12/01/18 12:45:49 PM,10.94,11.14,0.00,0.0,,,
719,12/01/18 12:55:49 PM,10.94,11.16,0.00,0.0,,,
720,12/01/18 01:05:49 PM,10.93,11.16,0.00,0.0,,,
721,12/01/18 01:15:49 PM,10.94,11.18,0.00,0.0,,,
722,12/01/18 01:25:49 PM,10.93,11.20,0.00,0.0,,,
723,12/01/18 01:35:49 PM,10.92,11.20,0.00,0.0,,,
724,12/01/18 01:45:49 PM,10.92,11.22,0.00,0.0,,,
725,12/01/18 01:55:49 PM,10.92,11.22,0.00,0.0,,,
726,12/01/18 02:05:49 PM,10.91,11.24,0.00,0.0,,,
727,12/01/18 02:15:49 PM,10.92,11.24,0.00,0.0,,,
728,12/01/18 02:25:49 PM,10.92,11.24,0.00,0.0,,,
729,12/01/18 02:35:49 PM,10.92,11.24,0.00,0.0,,,
730,12/01/18 02:45:49 PM,10.92,11.24,0.00,0.0,,,
731,12/01/18 02:55:49 PM,10.92,11.24,0.00,0.0,,,
732,12/01/18 03:05:49 PM,10.92,11.24,0.00,0.0,,,
733,12/01/18 03:15:49 PM,10.92,11.24,0.00,0.0,,,
734,12/01/18 03:25:49 PM,10.92,11.24,0.00,0.0,,,
735,12/01/18 03:35:49 PM,10.92,11.24,0.00,0.0,,,
736,12/01/18 03:45:49 PM,10.92,11.24,0.00,0.0,,,
737,12/01/18 03:55:49 PM,10.91,11.24,0.00,0.0,,,
738,12/01/18 04:05:49 PM,10.91,11.24,0.00,0.0,,,
739,12/01/18 04:15:49 PM,10.91,11.24,0.00,0.0,,,
740,12/01/18 04:25:49 PM,10.90,11.26,0.00,0.0,,,
741,12/01/18 04:35:49 PM,10.91,11.26,0.00,0.0,,,
742,12/01/18 04:45:49 PM,10.91,11.26,0.00,0.0,,,
